ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247108132;168161927;156840778;689820640;90;0;2;11;0;6;238697792;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168161927
238697793;168161928;157761524;608444571;90;0;2;11;0;13;0;247108133;2025-10-01;2024-12-02;2025-10-01;0;155635744.155635756.155708853.157761524.168161928
247108136;168162014;156840778;689820644;90;0;2;11;0;6;238697879;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168162014
247108137;168164182;156840778;689820645;90;0;2;11;0;6;238700055;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168164182
247108139;168178228;156840778;689820647;90;0;2;11;0;6;238714168;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168178228
238714307;168178367;157761524;608469274;90;0;2;11;0;13;0;247108140;2025-10-01;2024-12-02;2025-10-01;0;155635744.155635756.155708853.157761524.168178367
238714315;168178374;157761524;608469283;90;0;2;11;0;13;0;247108141;2025-10-01;2024-12-02;2025-10-01;0;155635744.155635756.155708853.157761524.168178374
247108144;168189574;156840778;689820652;90;0;2;11;0;6;238725670;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168189574
238725671;168189575;157761524;608485894;90;0;2;11;0;13;0;247108145;2025-10-01;2024-12-02;2025-10-01;0;155635744.155635756.155708853.157761524.168189575
238725673;168189577;157761524;608485898;90;0;2;11;0;13;0;247108146;2025-10-01;2024-12-02;2025-10-01;0;155635744.155635756.155708853.157761524.168189577
247108148;168271845;156840778;689820656;90;0;2;11;0;6;238811081;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168271845
247108150;168340240;156840778;689820658;90;0;2;11;0;6;238880030;0;2025-10-01;2025-10-01;2079-06-06;1;155635744.155635756.155708853.156840778.168340240
238880031;168340241;157761524;608751413;90;0;2;11;0;13;0;247108151;2025-10-01;2024-12-05;2025-10-01;0;155635744.155635756.155708853.157761524.168340241
