ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
236801271;166360823;1089627;604802710;61;0;12;0;0;324;0;0;2025-09-30;2024-10-16;2079-06-06;0;1078351.1100679.1089627.166360823
58691385;35967810;35961477;54618599;61;;;;;;0;247105186;2025-10-01;2018-09-06;2025-10-01;0;1078351.1082239.1083897.35961477.35967810
58691433;35969762;35961477;54621503;61;;;;;;0;247105908;2025-10-01;2018-09-06;2025-10-01;0;1078351.1082239.1083897.35961477.35969762
58691506;35971597;35961477;54624192;61;;;;;;0;247105262;2025-10-01;2018-09-06;2025-10-01;0;1078351.1082239.1083897.35961477.35971597
58697701;36195417;36180644;54952539;61;;;;;;0;0;2025-09-29;2018-09-06;2079-06-06;0;1078351.1082239.1083897.36180644.36195417
58697681;36195291;36180644;54952328;61;;;;;;0;247077187;2025-09-30;2018-09-06;2025-09-30;0;1078351.1082239.1083897.36180644.36195291
58697898;36195279;36180644;54952310;61;;;;;;0;247077536;2025-09-30;2018-09-06;2025-09-30;0;1078351.1082239.1083897.36180644.36195279
58698031;36208242;36202831;54970630;61;;;;;;0;247106237;2025-10-01;2018-09-06;2025-10-01;0;1078351.1082239.1083897.36202831.36208242
58698066;36208428;36202831;54970905;61;;;;;;0;247075967;2025-09-30;2018-09-06;2025-09-30;0;1078351.1082239.1083897.36202831.36208428
58698095;36208729;36202831;54971350;61;;;;;;0;247076807;2025-09-30;2018-09-06;2025-09-30;0;1078351.1082239.1083897.36202831.36208729
59187031;61241584;1085509;91459625;61;;;;;;0;0;2025-09-29;2018-12-25;2079-06-06;0;1078351.1082239.1085509.61241584
61032603;91503869;1084538;134236235;61;;;;;;0;247041573;2025-09-29;2019-08-29;2025-09-29;0;1078351.1086220.1074364.1082837.1084538.91503869
64305658;15726295;1077927;25017463;61;;;;;;0;0;2025-09-30;2012-01-01;2079-06-06;0;1078351.1085031.1077927.15726295
74407314;8551053;1110070;14417839;61;;;;;;0;0;2025-09-29;2007-11-26;2079-06-06;0;1078351.1107938.1101983.1110070.8551053
76823001;81255780;1111403;120740053;61;;;;;;0;0;2025-10-01;2019-03-01;2079-06-06;0;1078351.1117273.1110419.1111403.81255780
76910182;4849305;1109190;8960009;61;;;;;;0;0;2025-09-30;2000-03-14;2079-06-06;0;1078351.1117273.1117316.1109190.4849305
236997021;166548307;1082633;605146624;61;0;9;0;0;141;0;247056737;2025-09-29;2024-10-22;2025-09-29;0;1078351.1078729.1082633.166548307
110630673;95457004;39285050;138700087;61;;;;;;0;247077180;2025-09-30;2020-02-05;2025-09-30;0;1078351.1078729.1078356.39285050.95457004
110630705;95457036;39285050;138700119;61;;;;;;0;247077207;2025-09-30;2020-02-05;2025-09-30;0;1078351.1078729.1078356.39285050.95457036
110630710;95457041;39285050;138700124;61;;;;;;0;247077260;2025-09-30;2020-02-05;2025-09-30;0;1078351.1078729.1078356.39285050.95457041
120693581;102784833;1088420;222857499;61;0;5;3;34;36;0;247041880;2025-09-29;2021-10-27;2025-09-29;0;1078351.1086220.1074364.1082837.1088420.102784833
242226244;170437999;1130206;641023817;61;0;8;23;0;0;0;247077517;2025-09-30;2025-02-20;2025-09-30;0;1078351.1078575.1130206.170437999
247027305;174914611;161835020;689635881;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914611
247027253;174914559;161835020;689635825;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914559
247027255;174914561;161835020;689635827;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914561
247027257;174914563;161835020;689635829;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914563
247027259;174914565;161835020;689635831;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914565
247027261;174914567;161835020;689635833;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914567
247027263;174914569;161835020;689635835;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914569
247027265;174914571;161835020;689635837;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914571
247027267;174914573;161835020;689635839;61;0;1;0;0;82;0;0;2025-09-29;2025-09-29;2079-06-06;1;1078351.1082239.102365390.161835020.174914573
