ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
5305513;89841529;46d48b9a-5ce2-41c4-a894-11628b0aded7;132364495;12А;10;74182983;2025-09-30;2015-10-29;2025-09-30;0;0
67043554;160425020;00e97750-a87e-439d-9ff5-6860c732b0b0;539624349;10;10;74173948;2025-09-29;2023-09-21;2025-09-29;0;0
67630768;162397604;e0719b8c-7e75-4d08-a670-f454c4d5e94f;589502543;17;10;74189339;2025-09-30;2024-02-08;2025-09-30;0;0
71365542;169797511;f9f3aa53-8775-4ac5-95af-ea25a6ade2fd;619924461;13;10;74189337;2025-09-30;2025-01-28;2025-09-30;0;0
74166784;174915888;bf0a1b8a-bdc7-41bf-9dd0-fead289297e5;689638258;39;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166787;174915891;eaa40017-57b2-4357-9cb0-e205fe37e06e;689638264;21;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166789;174915893;686663ae-c51c-40ae-884f-40056096590f;689638268;35;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166792;174915896;aae3eae1-c6af-4419-ae32-41a885e4e3e2;689638276;27;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166795;174915900;c9c66b1c-1369-4dee-883b-51788fcc33ce;689638284;23а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166798;174915902;7ac4f8ac-bd98-4161-a5ff-7603dab2d87a;689638293;39а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166786;174915890;1ac102de-cf39-4938-8d5d-071a3c1f0c5c;689638261;19;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166793;174915897;5201f544-0443-48ab-b8b1-66c0e6e1a3ea;689638279;25;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167618;174917845;e7ab54c6-89a8-43eb-870b-6eaf3df8dc91;689642608;2А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167651;174917850;066d705e-ecab-4499-96cf-59dacdde6864;689642659;112/2Г;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167653;174917852;694440e8-1425-41d7-ae71-9f500d3659f8;689642661;122;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167665;174917870;825ee6f2-6238-46cc-a043-10760a3a9598;689642706;37А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167656;174917855;6d6f2058-eab3-46cb-87f2-2d710933e820;689642664;137/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167658;174917857;b8665153-3872-462f-857c-f4b741127c29;689642666;137;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167660;174917859;cf6cbaf2-aa12-442e-bdd4-8f9d975c4e9c;689642668;35;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167662;174917861;51279137-1422-4a01-bfe2-07ce45cf62cd;689642670;114;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167667;174917875;8417338b-bf42-4a4d-8df5-0ed40df27366;689642720;1В;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167677;174917888;0269fb10-9b22-4dde-be77-c9a9fd134b7e;689642758;5А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167679;174917890;162f4d6b-47cb-490a-8a32-8119c7dbad15;689642760;4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167694;174917925;92234466-e1be-4b4a-b795-c256084df468;689642817;141;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167696;174917927;89df6798-e537-4776-bb1c-401fc4124cf1;689642819;65;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167698;174917929;5eb1d682-d9c2-4c14-b587-7dfc40fc7725;689642821;223;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167700;174917931;a2a0433e-9399-454f-9280-d7a4eb2e020a;689642823;80;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168573;174919158;d78462a3-8b95-47da-a4ac-9bace56a8eff;689645120;2а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168575;174919160;4c83d154-0f27-40a5-9fa8-de00b6575007;689645122;32а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168614;174919200;a24ff2da-8b00-4320-a1d1-7c904be35c0e;689645163;25;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168616;174919202;64e306a4-959e-4933-9dc9-31c82d3f4e1b;689645165;21а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168618;174919204;088a6630-8f3d-4405-b69b-3f2d34874a9d;689645167;36;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168682;174919387;ff38d2a9-9337-4214-86b8-5055eb11c90f;689645350;15А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168684;174919389;e31aa29f-7c51-43bc-b4bf-d7172b6a4a32;689645352;145;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168686;174919391;4dbe48fd-de8d-411f-b8b3-ffbebe6410db;689645354;109А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168649;174919235;c108688c-28e5-4e35-a35b-03470112fc5b;689645198;49;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168651;174919237;d685c13a-56c2-4223-8e75-8cfd2a743f95;689645200;18А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168653;174919239;8ec4a4ae-77e0-4d8b-9105-c91662d146e4;689645202;191/17Ж;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168655;174919241;bbe58d50-7611-4ad6-8e6f-fd2154cc4f7d;689645204;48;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168711;174919449;13f664a9-29fe-4eab-ad3d-86d272b0e06c;689645421;12А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168713;174919451;12fd103b-ffc4-41cd-b2a0-f7d82d5ea60a;689645423;15;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168693;174919399;68c6ae17-344e-4ca9-a6e9-565dfdbd118a;689645368;229/4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168695;174919401;c8098e2d-43f9-4a88-a665-cc44a9b68404;689645370;156А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168697;174919403;449f4271-bd05-4f14-8ddd-7a23cf6b34fa;689645372;32;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168699;174919405;2d5a8774-96f8-4e88-8e56-252d637ac61d;689645374;229/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168705;174919443;dee6ec0a-ab6c-4504-bd09-00f2ce788c69;689645415;2К;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168707;174919445;79025cba-3478-470c-8652-7d7beb9b336c;689645417;12;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168722;174919524;9c037d87-93c0-4fc7-881d-5391a8db2aa2;689645499;26А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168724;174919526;24d1824c-6687-46d1-9f44-ecae34088550;689645501;60;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168726;174919528;e930cbfb-1178-4b71-ac60-3034b5925535;689645503;41;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168890;174919800;b0c7b426-9b33-4b8b-8cd3-1ee63d5260c1;689645856;23А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168896;174919806;7d18a1a3-193d-46b5-b9fb-21a0dc7f2ea8;689645862;1А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168904;174919814;007a7477-38ee-45ce-a6f3-b53054e87826;689645870;2В;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168906;174919816;3be93fce-968c-4c98-b658-a947bb081b7f;689645872;3А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168913;174919823;9a5559e4-fde4-4cd0-bf48-27c4028a594c;689645879;1Л;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168921;174919831;b13e5e23-d44b-4705-a9ce-5e51f0b35e1c;689645887;12А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168927;174919837;60341a22-0b22-40c5-9a45-76c9d21ff5fa;689645893;7;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168930;174919840;34104861-ccad-4b18-95dd-db5e8f583b78;689645896;8Б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168932;174919842;706ffcce-bd18-4cf3-b9a8-bee5aef7803b;689645898;11А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169482;174921025;5344194f-c5d1-4955-9f2e-3eb03a300e42;689648049;4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169484;174921027;67496be3-ca6d-4493-8c55-ce44c5aa1aab;689648051;9;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169503;174921051;866c221a-e9e0-47df-a2b3-37b209ec34df;689648079;4;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169461;174920993;3c1ef4ec-79aa-4422-8c86-f0bd6f55336c;689647958;9б;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169476;174921017;e70db7d7-ebd3-491b-a117-eafe7217b454;689648039;2/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169478;174921019;23a4627d-de0a-4936-ae30-46307aff7632;689648041;43а;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
