ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
247032901;174920173;488144;689646412;32;0;1;0;0;849;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.488144.174920173
247032954;174920224;500494;689646512;32;25;0;21;0;5;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.501361.501185.500494.174920224
247032997;174920267;174899458;689646581;32;1;0;17;0;24;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.487807.174899458.174920267
247033048;174920318;174899458;689646647;32;1;0;17;0;24;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.487807.174899458.174920318
247033160;174920428;487036;689646828;32;0;1;0;0;144;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.487036.174920428
247028813;174916114;170567905;689638539;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916114
247028815;174916116;170567905;689638541;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916116
247028848;174916149;170567905;689638585;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916149
247028850;174916151;170567905;689638587;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916151
247028821;174916122;170567905;689638552;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916122
247028823;174916124;170567905;689638554;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916124
247028838;174916139;170567905;689638572;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916139
247028840;174916141;170567905;689638574;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916141
247028842;174916143;170567905;689638576;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916143
247028852;174916153;170567905;689638589;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916153
247028876;174916177;170567905;689638618;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916177
247028878;174916179;170567905;689638620;32;1;0;48;81;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490233.95295102.170567905.174916179
247031582;174918861;496482;689644364;32;22;1;0;0;7;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.499739.499857.496482.174918861
247032775;174920048;500505;689646196;32;22;1;0;0;56;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.499739.499857.500505.174920048
247034876;174922009;483183;689649397;32;0;1;0;0;652;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.483183.174922009
247035107;174922238;486910;689649781;32;0;1;0;0;291;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.486910.174922238
247035157;174922286;485301;689649862;32;0;1;0;0;505;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.485301.174922286
247037291;174924415;487840;689652966;32;0;1;0;0;316;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.487840.174924415
247037414;174924538;488177;689653150;32;0;1;0;0;226;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.488177.174924538
247037603;174924727;485925;689653376;32;0;1;0;0;689;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.485925.174924727
247041310;174928418;482669;689664234;32;0;1;0;0;1571;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.483939.482669.174928418
247041493;174928541;490929;689664648;32;1;0;79;0;45;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.485218.490929.174928541
247042539;174929222;488622;689667144;32;6;0;40;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.542077.488336.488622.174929222
247043938;174930588;490913;689669905;32;1;0;62;0;22;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490313.490913.174930588
247044963;174931602;499371;689671640;32;23;0;90;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.499144.499197.499371.174931602
247045522;174932153;489888;689672769;32;2;0;1;0;119;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.490368.487565.489888.174932153
247045599;174932230;489556;689672893;32;2;0;1;0;113;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.490368.487565.489556.174932230
247045713;174932342;489888;689673087;32;2;0;1;0;119;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.490368.487565.489888.174932342
247046784;174933413;494446;689674815;32;16;0;68;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.495239.496004.494446.174933413
247047025;174933650;489058;689675231;32;1;0;62;78;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.490313.489058.174933650
247047288;498894;497387;689675665;32;23;0;19;0;4;27136697;0;2025-09-29;2025-09-29;2079-06-06;1;483880.499144.497387.498894
27136707;79094348;498894;117557590;32;;;;;;0;247047289;2025-09-29;2015-11-27;2025-09-29;0;483880.499144.497767.498894.79094348
27136717;79094667;498894;117558160;32;;;;;;0;247047290;2025-09-29;2015-11-27;2025-09-29;0;483880.499144.497767.498894.79094667
27136728;79095035;498894;117558745;32;;;;;;0;247047291;2025-09-29;2015-11-30;2025-09-29;0;483880.499144.497767.498894.79095035
247054051;174940583;543723;689691241;32;16;0;49;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.495239.542158.543723.174940583
247054872;174941260;486157;689692600;32;1;0;28;0;14;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484836.488322.486157.174941260
247055011;174941399;539085;689692916;32;3;0;78;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.490349.492472.539085.174941399
247056570;174942951;482907;689695732;32;0;3;0;0;235;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.484050.482907.174942951
247056742;174943120;487737;689695987;32;3;0;5;0;1;0;0;2025-09-29;2025-09-29;2079-06-06;1;483880.490349.487061.487737.174943120
247064189;174950416;484153;689710939;32;0;3;0;0;97;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.484050.484153.174950416
247065877;174952092;493981;689716588;32;11;0;15;0;4;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.490901.492369.493981.174952092
247066842;174953054;491256;689718681;32;5;0;69;0;1;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.491495.489725.491256.174953054
27549304;68388030;499610;101937654;32;;;;;;0;0;2025-09-30;2007-12-01;2079-06-06;0;483880.500176.496865.499610.68388030
247068894;174955085;494962;689723027;32;5;0;1;0;77;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.491495.492078.494962.174955085
247068932;174955123;495090;689723079;32;5;0;69;0;3;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.491495.489725.495090.174955123
247070261;174956439;490611;689725699;32;2;9;0;11;0;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.490368.490611.174956439
247071601;174957764;541391;689729493;32;16;0;58;0;6;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.495239.538501.541391.174957764
247071916;174957943;494050;689729924;32;16;0;58;0;4;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.495239.538501.494050.174957943
247072032;174958055;491380;689730136;32;13;0;75;0;6;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.540796.542352.491380.174958055
27529975;56253816;56251872;84134261;32;;;;;;0;0;2025-09-30;2009-02-19;2079-06-06;0;483880.500176.496865.496780.56251872.56253816
247073257;174958650;500955;689732494;32;22;1;0;0;20;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.499739.499857.500955.174958650
247083364;174968453;174953515;689754492;32;12;0;1;90;0;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.495085.539826.174953515.174968453
247083381;174968469;174953515;689754522;32;12;0;1;90;0;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.495085.539826.174953515.174968469
247083388;174968475;174953515;689754535;32;12;0;1;90;0;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.495085.539826.174953515.174968475
247083426;174968513;174953515;689754747;32;12;0;1;90;0;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.495085.539826.174953515.174968513
247078369;174963534;495331;689742646;32;11;0;4;0;3;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.490901.541870.495331.174963534
247079076;174964233;491849;689743672;32;11;0;81;0;5;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.490901.538567.491849.174964233
247079518;174964646;491799;689744901;32;1;0;17;0;13;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.484836.487807.491799.174964646
247079548;174964674;493895;689744989;32;7;0;40;0;2;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.489394.490547.493895.174964674
247079550;174964676;493895;689744991;32;7;0;40;0;2;0;0;2025-09-30;2025-09-30;2079-06-06;1;483880.489394.490547.493895.174964676
