ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
2327686;86871805;1994e976-bc9a-40d6-95fc-24f406265d7b;128790854;65;10;74180003;2025-09-29;2018-04-12;2025-09-29;0;0
74168749;174919551;6aaccaeb-c374-48c4-9969-d6f8b228fcf7;689645532;2А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168748;174919550;fc49f29f-b5f2-43d1-803a-36b2dcee9b71;689645531;21;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168752;174919570;68f91af7-3033-4b69-b0d0-4bac9cb905ad;689645552;55Р;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168754;174919592;5b8b748b-0c8a-497b-8770-7db21d74af94;689645574;7;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170973;174924496;f7f2f5f5-a2cf-4faf-b23e-2a61967cac1d;689653076;9;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173223;174930267;29039181-17e4-4d5f-9978-683357bf3a57;689669137;103;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173338;174930416;3c1814d3-d082-4c70-9b72-970771ae9b30;689669490;13;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174214;174932173;b5cc89cd-b8d3-4b82-89ea-cf6dffbaa253;689672804;6;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174409;174932435;a7b4965a-6325-4a5a-b7b3-96d215ad05d4;689673223;2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174807;174933355;91d9972e-31d9-4f62-b7e9-578684fa94aa;689674730;15/2/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174863;174933414;6d4971c8-f99b-4bad-ad55-d05199cec4cf;689674816;87;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174982;174933555;c8ba6005-29c8-4a48-8a15-007d2a557f02;689675087;5;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174984;174933557;06c8412c-6a21-462e-b325-779e040c6ee3;689675089;5П;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179915;174943960;8d21fc27-d6c7-4232-a25e-3ddea15664c8;689697339;6;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179917;174943962;4a770a62-64b8-45b3-8298-3173c1d2844c;689697341;1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180016;174944186;8bca10d1-bd93-4e07-a2f6-15ff773fc458;689697779;11;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180033;174944211;cc088985-195b-41d6-87ed-becd0445c0ba;689697869;12А;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180317;174945016;802f9281-c391-4365-a46a-24a14dc0ebab;689700860;1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74185804;174953547;52908808-97b8-486a-a0c4-877fc483bb18;689719657;13;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185815;174953562;e5cefd9b-1a78-4d00-ba77-d6b102c581a8;689719678;14А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189070;174958944;f8408991-c8a5-4128-b90e-41865c27df7e;689732995;4;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74189791;174960200;419ed7cc-013a-46b1-93c0-4607371720db;689735343;7;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190182;174960740;cd7ac282-d568-4528-a339-20191093d69c;689736931;1А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190258;174960847;ebe0e6a7-216a-4268-b770-4078531eeadc;689737131;31;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190229;174960817;63cf8a38-0afe-4d30-b63a-1d846232f4b4;689737060;27;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74190273;174960914;5b39ff94-8a47-4326-abb8-72d5e8ac755a;689737242;35;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74191664;174962798;de0e4351-3860-490e-9057-9b1191d6f513;689741468;14;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193978;174966924;7a34b097-e3bc-4c8e-ad99-85943bc5bf0f;689750744;20;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194880;174968109;e1590412-1e4d-4e86-a941-8aa8a74d17c2;689753373;9;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194882;174968111;369190b7-1cbd-49c8-b6d0-be3ede4df4be;689753375;5;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194936;174968166;b1ef5160-9828-4556-9d3c-9bced0173c65;689753442;11;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195483;174968939;756af15a-52f9-4e71-8737-f668fb535988;689755500;1;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
