ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27409582;Об аннулировании адресов объектов адресации;2025-09-24;103769;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-26
27410685;Об аннулировании и присвоении адресов объекта адресации;2025-09-26;104357;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410704;О присвоении адреса объекту адресации;2025-09-26;104362;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410738;О присвоении адреса объекту адресации;2025-09-26;104342;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410758;О присвоении адреса объекту адресации;2025-09-26;104330;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410760;О присвоении адреса объекту адресации;2025-09-26;104325;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410766;О присвоении адреса объекту адресации;2025-09-26;104421;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410774;О присвоении адреса объекту адресации;2025-09-26;104418;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27410798;О присвоении адреса объекту адресации;2025-09-26;104415;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27411012;О присвоении адреса объекту адресации;2025-09-26;104443;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27414455;Об аннулировании и присвоении адресов объектов адресации;2025-09-10;99619;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27414865;О присвоении адреса объекту адресации;2025-09-25;103890;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415119;Об аннулировании адреса объекта адресации;2025-09-25;103850;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415132;Об утверждении адреса контрольно-распорядительного пункта.;2003-12-01;10555;15;2;2025-09-29;Префект Северного административного округа города Москвы;2025-09-29
27415151;О присвоении адреса объекту адресации;2025-09-26;104439;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415159;О присвоении адреса объекту адресации;2025-09-26;104435;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415209;О присвоении адреса объекту адресации;2025-09-26;104261;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415256;О перераспределении земельного участка с кадастровым номером 50:27:0020115:244 и земель, находящихся в государственной собственности;2025-09-26;104214;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415275;"Об утверждении адреса подземного гаража для отстоя легкового автотранспорта индивидуального пользования Закрытого акционерного общества ""СОЦИАЛЬНАЯ ИНИЦИАТИВА""";2022-11-04;01-41-2369;15;2;2025-09-29;Префект Южного административного округа города Москвы;2025-09-29
27415329;Об аннулировании адресов объектов адресации;2025-09-17;101383;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415338;Об аннулировании адресов объекта адресации;2025-09-18;102063;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415352;О присвоении адреса объекту адресации;2025-09-26;104432;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415362;О присвоении адреса объекту адресации;2025-09-26;104428;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415365;Об аннулировании и присвоении адресов объектов адресации;2025-09-08;98693;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-29
27415413;Об аннулировании и присвоении адресов объектов адресации;2025-08-22;93348;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-12
27415425;Об аннулировании и присвоении адресов объектов адресации;2025-08-22;93354;15;2;2025-09-29;ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ;2025-09-18
