OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
92464416;34a4d55c-cbff-4e53-be50-2cdb47855cea;689782517;1;9;2019-08-29;2025-10-01
87807367;ff4c0e2a-ae69-4403-bd86-b86a2312bff6;689736399;1;9;2018-02-21;2025-09-30
45460586;c60bf5a4-dfaf-4408-acf3-76da6cd79dcc;689630963;1;10;2017-06-30;2025-09-29
27021176;a32159f3-a383-4500-a045-c1a67407ba6c;689712877;1;10;2019-07-10;2025-09-30
92336212;57306ec6-443e-45fc-a2fa-a48de14fbd52;689782508;1;9;2019-08-29;2025-10-01
76106435;462490a6-05c9-4cf4-8530-78a1ca34f21b;689728237;1;11;2017-06-06;2025-09-30
70689987;3659dec1-31c2-4e75-856c-61c4f3f66d00;689803101;1;11;2018-11-30;2025-10-01
84951652;efc5cc18-9b15-4973-bea7-32a95dc679b3;689630958;1;9;2016-07-25;2025-09-29
21112768;7bda37ab-36de-4474-900d-f6707bc3bf71;689754443;1;10;2019-03-15;2025-09-30
89093796;d8462328-44b1-4c20-bab7-2495d3bfb194;689736400;1;9;2018-11-19;2025-09-30
92352589;17219437-9e4a-4e4a-8ec7-9a642102964b;689707252;1;9;2019-08-29;2025-09-30
92463015;2b426762-6fe4-4791-bd58-83e999410ae6;689782514;1;9;2019-08-29;2025-10-01
171725944;bdddb0b2-44af-4114-9c27-27a64e983d8e;689817062;1;9;2025-04-16;2025-10-01
87941328;d5bdcc94-35ac-4af4-b763-4507ccdac9d9;689630962;1;9;2016-07-25;2025-09-29
5241923;98951384-d774-4773-9046-d0bb12a11cb2;689752818;0;11;2017-06-21;2025-09-30
174912711;d96a66ac-1235-4671-9974-1844a7f3f12f;689631448;1;10;2025-09-29;2025-09-29
174914261;58591b66-3683-4622-a2f6-67e59198c12a;689635136;1;11;2025-09-29;2025-09-29
174914263;81eb673c-936c-495a-8d62-6c143f92d69b;689635138;1;11;2025-09-29;2025-09-29
174914265;04e13d0e-3a79-46d8-abe8-1d86f2d15fa8;689635140;1;11;2025-09-29;2025-09-29
174914267;ca77285c-68c5-41ba-9874-83ec40040177;689635142;1;11;2025-09-29;2025-09-29
174914273;24f6b7b0-c78c-413e-9c58-00990049d619;689635151;1;11;2025-09-29;2025-09-29
174914275;03ea779d-6cfe-4ebb-ae57-544387b44c5f;689635153;1;11;2025-09-29;2025-09-29
174914277;9e5857f8-c067-4bb1-b124-9a8d7f89e46f;689635155;1;11;2025-09-29;2025-09-29
174914284;42dd70ce-1393-47d7-b443-d143b708e954;689635168;1;11;2025-09-29;2025-09-29
174914286;a582aa54-07ed-4cc8-8419-1b172c2fb1e7;689635170;1;11;2025-09-29;2025-09-29
174914288;f7227705-0876-4774-ad17-3c37414a8c9f;689635172;1;11;2025-09-29;2025-09-29
174914290;ef33bd87-66d4-47e6-b974-5ce11dafa440;689635174;1;11;2025-09-29;2025-09-29
174914292;c0bfb942-3593-4415-834a-1ec764672d6b;689635176;1;11;2025-09-29;2025-09-29
174914295;06a69465-a776-4b15-85cb-206777c8cf3c;689635182;1;11;2025-09-29;2025-09-29
174914297;2643b5ff-1d16-49f5-8ed9-eb3cd6e41103;689635184;1;11;2025-09-29;2025-09-29
174914299;5e0b9ac5-c903-4e76-b5b7-c471fdfd165d;689635186;1;11;2025-09-29;2025-09-29
174914301;5e3ac21d-3188-4ead-bc5d-93636885f517;689635188;1;11;2025-09-29;2025-09-29
174914344;067406a3-463e-4a0e-a1b5-49b8a8eb2f9c;689635264;1;11;2025-09-29;2025-09-29
174914346;15b63bbe-b377-4b53-8cd3-e5913f3dc6f0;689635266;1;11;2025-09-29;2025-09-29
174914378;6e33e3f7-8bc8-4dc5-a926-4293d391139f;689635320;1;11;2025-09-29;2025-09-29
174914380;8aa87fd7-fa9f-422f-bd18-4f8f3c996658;689635322;1;11;2025-09-29;2025-09-29
174915204;82c2f7b6-9eac-45ce-a8d7-08d687f31cc8;689637021;1;11;2025-09-29;2025-09-29
174915206;d9590a1d-bc2b-412e-9c6d-9eea60b20702;689637023;1;11;2025-09-29;2025-09-29
174915208;befa0f64-3cd3-4c61-abe8-9f8fbfad5d77;689637025;1;11;2025-09-29;2025-09-29
174915210;e162e2df-20f1-407f-aac6-e3d1ef20e756;689637027;1;11;2025-09-29;2025-09-29
174915220;5998b0c6-8401-4f97-a2cb-818ff371097d;689637040;1;11;2025-09-29;2025-09-29
174915222;9070103f-c87b-4cd8-8ce3-865b72a45452;689637042;1;11;2025-09-29;2025-09-29
174915224;89fbe7a3-77b4-48cb-aff9-5f52e52936a3;689637044;1;11;2025-09-29;2025-09-29
174915226;467ba34c-8824-4deb-8a49-fa9e286dbc63;689637048;1;11;2025-09-29;2025-09-29
174915228;358dffba-7611-476e-a9d4-f58dc2509120;689637050;1;11;2025-09-29;2025-09-29
174915231;d5223d58-6a84-4d0e-a948-13d2779a934b;689637057;1;11;2025-09-29;2025-09-29
174915233;22be921c-a871-4202-b2db-1f89377c9b8f;689637059;1;11;2025-09-29;2025-09-29
174915235;cc2a59e1-af3c-4aa6-9bdb-b2083821e403;689637061;1;11;2025-09-29;2025-09-29
174915238;738b8c19-6c8c-4902-86da-423b47712a8f;689637067;1;11;2025-09-29;2025-09-29
174915240;352281c4-4b55-4a4b-aa2c-25f5aab7518c;689637069;1;11;2025-09-29;2025-09-29
174915242;2e43637a-520c-43f6-8f16-4e7f0cbcec80;689637071;1;11;2025-09-29;2025-09-29
174915246;1bd1da5e-a36e-4501-a9eb-7618ece26fbb;689637075;1;11;2025-09-29;2025-09-29
