ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74166638;174915506;52dc78e6-a687-473f-a96a-0f151a8f3137;689637514;43М;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169946;174921966;014ccb12-7c58-4c0c-bfc8-85319033e1f4;689649319;1А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170117;174922257;1b5c33d3-c0c6-48e4-afb4-925cb9491e3c;689649810;17;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170148;174922320;e8525ba6-381b-4ff5-824b-a40de780b54a;689649965;7В;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171038;174924708;d49033ca-a5ea-4955-88f9-5d7f476ce6fa;689653350;29Б;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172141;174928389;f1ca4491-760d-400d-8f81-7bedb2529d25;689664175;19;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172556;174929244;980d07d2-023d-41c5-9fcc-d1f0c02bdeda;689667175;679;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74172626;174929335;979e2e84-06e1-4ecc-b770-8f40c8503be9;689667355;650;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176648;174938385;7abc7318-699b-47a0-9e01-009ff44c2d53;689686724;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176847;174938867;9a92fbd0-da92-4f6d-b0b7-7ddf3c505f84;689687562;10;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177130;174939282;a69f452c-15a1-44d6-bf23-e24a72b840ac;689688247;5А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177192;174939368;d83574ff-0e04-4d10-b71d-5163f54b7947;689688415;32А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177269;174939547;7249d7b0-3056-4765-988d-33ba8e593212;689688718;16;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74178459;174941272;742d7df5-8a8e-48db-8ecd-53c753f05a1d;689692629;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74181868;174947890;93590bb0-32ac-440c-a410-5a5b9f3b19ec;689706194;15;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74181867;174947887;a8084a83-cf6a-44f4-b237-4cade65f7f9e;689706189;14;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182254;174948451;813b6cc9-9e7b-465b-a66d-1455ce6d1b33;689707207;133;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182256;174948453;9ac06a16-18f6-4984-bf61-2ab5261805dc;689707209;131;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182270;174948468;44317789-093b-4871-8cdf-eaa8fe510774;689707233;149;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182272;174948470;83b6cb5e-e6fa-4279-a6cf-250f8e2b01c9;689707235;147;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182274;174948472;fcfadd66-d41b-4d56-af7b-8ac8af3851a1;689707237;145;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182250;174948447;398ad1df-f76e-4511-b8ec-6dabbfdffd1b;689707201;129;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182261;174948456;2b48f11b-0ca4-445a-b1eb-de85990d029f;689707218;139;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182263;174948458;17f63297-306d-4ce0-9f13-0bce235cc73b;689707220;137;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182265;174948462;6e6d446a-69bf-4ebd-8f7b-9024898a70b1;689707226;141;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182267;174948464;4e322ba5-6dd1-4f00-b562-6b51aa2891ed;689707228;142;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182269;174948466;17e83ecf-8951-41b9-a255-6d41a0bc67a2;689707230;14;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182538;174949070;3add9f3f-79d2-4932-bab0-9529aff69045;689708315;156;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182540;174949072;62003f61-1059-42b7-be52-7ccdce44ddd0;689708317;153;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182544;174949076;ecbd0ed3-18bd-42d1-a7ba-c0f8cc46a0bd;689708321;159;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183131;174949838;a751275f-53ab-4660-9d54-1779a36ad202;689709838;196;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183133;174949840;e4f766b8-9672-4206-9fb8-774262cb0cda;689709840;199;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183135;174949842;21ba85b0-4d4c-4f51-9f01-42f343d43c12;689709842;197;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183143;174949852;9ff71311-947a-4e86-b52d-2f3ff589c65b;689709852;208;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183145;174949854;9e515481-b332-4d55-ab74-9d2a2c1a814c;689709854;206;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183147;174949856;842b7160-c243-4193-a221-59384ec7be55;689709856;204;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183153;174949863;cd10fd1d-e7c0-427c-b7cb-fbab0a2d1261;689709864;216;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183155;174949865;38b17ef1-f968-46b2-8b2e-305307edd205;689709866;214;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183158;174949868;57f70c94-29f5-447a-8dcd-286dca3d32df;689709869;220;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183160;174949871;1789c4fe-9a53-4c4a-8966-6cd8dbd67a14;689709872;29;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183162;174949873;560ffbd0-a5ee-4146-a64d-9f0fdbab75dc;689709874;23;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183097;174949798;8aa14331-c126-4598-ae64-12df835b9520;689709795;167;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183099;174949800;281d83b5-3d7a-4f42-90d6-8dd5675e630b;689709797;165;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183101;174949802;8f2e10cf-22c9-4ac5-8656-4932a1113a68;689709799;16;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183103;174949805;29aa8884-3c3a-4575-971a-bf76ee2400cc;689709802;171;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183105;174949808;6872f5d1-068d-42aa-9147-5e43134001dd;689709805;181;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183107;174949810;a915ab94-c34f-49f1-98e9-7b36c7a73efa;689709807;18;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183109;174949812;d2c897cb-7ea9-4845-a0d2-8d07eefc5007;689709809;182;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183111;174949815;4eaf1dcc-3c1c-4104-92d3-4250cca49dc5;689709812;188;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183113;174949817;05578690-7113-46f3-9d64-b3af93b3be15;689709814;186;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183115;174949819;c7a4a5a1-535d-45a1-8c34-5dca6ca27543;689709816;184;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183117;174949823;38980f7e-b81f-4169-a55b-4f8d023b43dd;689709823;193;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183119;174949825;47a2cba7-3b52-4e57-b9aa-f59a8e828258;689709825;191;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183136;174949845;4db3aaf5-322b-4c5e-8708-91c383031bcf;689709845;20;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183138;174949847;7fddbb54-f1be-46cd-91e9-2c1abf9845d2;689709847;203;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183140;174949849;e391f19d-b291-42a2-b719-6dc2f6a557bc;689709849;201;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183148;174949858;c35117b9-f168-40ae-b42f-94c5d721ce25;689709859;211;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183150;174949860;442de003-25d4-4ed9-9674-4ae064b714e2;689709861;21;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183157;174949867;2e7a8773-555a-472c-b49a-dc0c32a597b3;689709868;218;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183164;174949875;c9bc8374-87dc-49c8-9b56-42ca0d99bca0;689709876;33;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74183166;174949877;716c2bf2-3c49-43f3-a130-3433a73eb2a9;689709878;31;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
