ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27414469;О внесении изменений по объекту адресации;2025-09-29;T-28950895;21;4;2025-09-29;АДМИНИСТРАЦИЯ ПРИМАНЫЧСКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27415194;О внесении изменений по объекту адресации;2025-09-29;T-28949764;21;4;2025-09-29;АДМИНИСТРАЦИЯ ЛАГАНСКОГО ГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27415208;О внесении изменений по объекту адресации;2025-09-29;T-28950229;21;4;2025-09-29;АДМИНИСТРАЦИЯ ЛАГАНСКОГО ГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27419349;О внесении изменений по объекту адресации;2025-09-29;T-28944275;21;4;2025-09-29;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27419351;О внесении изменений по объекту адресации;2025-09-29;T-28944285;21;4;2025-09-29;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27419415;О внесении изменений по объекту адресации;2025-09-29;T-28954334;21;4;2025-09-29;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27419427;О внесении изменений по объекту адресации;2025-09-29;T-28955241;21;4;2025-09-29;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27419464;О внесении изменений по объекту адресации;2025-09-29;T-28957109;21;4;2025-09-29;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27421604;О внесении изменений по объекту адресации;2025-09-29;T-28951769;21;4;2025-09-29;АДМИНИСТРАЦИЯ ХАР-БУЛУКСКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27421665;О внесении изменений по объекту адресации;2025-09-29;T-28956336;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421661;О внесении изменений по объекту адресации;2025-09-29;T-28956222;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421663;О внесении изменений по объекту адресации;2025-09-29;T-28956287;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421667;О внесении изменений по объекту адресации;2025-09-29;T-28956360;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421684;О внесении изменений по объекту адресации;2025-09-29;T-28956772;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421686;О внесении изменений по объекту адресации;2025-09-29;T-28956792;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421690;О внесении изменений по объекту адресации;2025-09-29;T-28956836;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421696;О внесении изменений по объекту адресации;2025-09-29;T-28956926;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421704;О внесении изменений по объекту адресации;2025-09-29;T-28957007;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421715;О внесении изменений по объекту адресации;2025-09-29;T-28957120;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421718;О внесении изменений по объекту адресации;2025-09-29;T-28957163;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421729;О внесении изменений по объекту адресации;2025-09-29;T-28957298;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421743;О внесении изменений по объекту адресации;2025-09-29;T-28957447;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421734;О внесении изменений по объекту адресации;2025-09-29;T-28957324;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421742;О внесении изменений по объекту адресации;2025-09-29;T-28957437;21;4;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27421752;О внесении изменений по объекту адресации;2025-09-29;T-28957659;21;4;2025-09-29;АДМИНИСТРАЦИЯ ЛАГАНСКОГО ГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27422101;О внесении изменений по объекту адресации;2025-09-29;T-28952899;21;4;2025-09-29;АДМИНИСТРАЦИЯ ХАР-БУЛУКСКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27424799;О присвоении адреса объекту адресации;2025-09-29;H-28947865;21;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27424823;О присвоении адреса объекту адресации;2025-09-29;H-28954343;21;3;2025-09-29;АДМИНИСТРАЦИЯ ХАР-БУЛУКСКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-29
27424824;О присвоении адреса объекту адресации;2025-09-29;H-28954396;21;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27424847;О присвоении адреса объекту адресации;2025-09-29;H-28955894;21;3;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ЭЛИСТЫ;2025-09-29
27425500;О внесении изменений по объекту адресации;2025-09-30;T-28961590;21;4;2025-09-30;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-30
27425504;О внесении изменений по объекту адресации;2025-09-30;T-28962036;21;4;2025-09-30;АДМИНИСТРАЦИЯ ТРОИЦКОГО СЕЛЬСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;2025-09-30
