ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27407317;О присвоении адреса объекту адресации;2025-09-29;H-28945134;15;3;2025-09-29;АДМИНИСТРАЦИЯ ШАТРОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407333;О присвоении адреса объекту адресации;2025-09-29;H-28945181;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407346;О присвоении адреса объекту адресации;2025-09-29;H-28945212;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407324;О присвоении адреса объекту адресации;2025-09-29;H-28945160;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407352;О присвоении адреса объекту адресации;2025-09-29;H-28945222;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407360;О присвоении адреса объекту адресации;2025-09-29;H-28945237;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407353;О присвоении адреса объектам адресации;2025-09-25;3046;21;2;2025-09-29;АДМИНИСТРАЦИЯ КЕТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407368;О присвоении адреса объектам адресации;2025-09-25;3048;21;2;2025-09-29;АДМИНИСТРАЦИЯ КЕТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407377;О присвоении адреса объекту адресации;2025-09-29;H-28945271;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407392;О присвоении адреса объекту адресации;2025-09-29;H-28945311;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407374;О присвоении и аннулировании адреса объекта адресации;2025-09-29;H-28945266;21;3;2025-09-29;АДМИНИСТРАЦИЯ КЕТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407391;О присвоении и аннулировании адреса объекта адресации;2025-09-29;H-28945307;21;3;2025-09-29;АДМИНИСТРАЦИЯ ШУМИХИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407406;О присвоении и аннулировании адреса объекта адресации;2025-09-29;H-28945367;15;3;2025-09-29;АДМИНИСТРАЦИЯ АЛЬМЕНЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407562;Об аннулировании адресов объектам адресации;2025-09-29;H-28945290;21;3;2025-09-29;АДМИНИСТРАЦИЯ ШУМИХИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407565;О присвоении адреса объекту адресации;2025-09-29;H-28945300;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407601;О присвоении адреса объекту адресации;2025-09-29;H-28945467;15;3;2025-09-29;АДМИНИСТРАЦИЯ АЛЬМЕНЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407576;О присвоении адреса объектам адресации;2025-09-25;3031;21;2;2025-09-29;АДМИНИСТРАЦИЯ КЕТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407584;О присвоении адреса объектам адресации;2025-09-25;3050;21;2;2025-09-29;АДМИНИСТРАЦИЯ КЕТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407596;О присвоении адреса объекту адресации;2025-09-29;H-28945457;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407619;О присвоении адреса объекту адресации;2025-09-29;H-28945509;15;3;2025-09-29;АДМИНИСТРАЦИЯ АЛЬМЕНЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407626;О присвоении адреса объекту адресации;2025-09-29;H-28945530;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407631;О внесении изменений по объекту адресации;2025-09-29;T-28945544;15;4;2025-09-29;АДМИНИСТРАЦИЯ АЛЬМЕНЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407645;О внесении изменений по объекту адресации;2025-09-29;T-28945573;15;4;2025-09-29;АДМИНИСТРАЦИЯ АЛЬМЕНЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407657;О присвоении адреса объекту адресации;2025-09-29;H-28945599;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407672;О присвоении адреса объекту адресации;2025-09-29;H-28945675;21;3;2025-09-29;АДМИНИСТРАЦИЯ КЕТОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
27407674;О присвоении адреса объекту адресации;2025-09-29;H-28945691;21;3;2025-09-29;АДМИНИСТРАЦИЯ БЕЛОЗЕРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА КУРГАНСКОЙ ОБЛАСТИ;2025-09-29
