ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
11435457;96476285;6dcfa934-e884-48d8-9caf-22cc7bd83add;146817846;124;10;0;74176798;2025-09-29;2020-04-23;2025-09-29;0;0
11464073;96526291;d10ba45a-36cc-4967-94c6-5372bc4f63de;148451326;140;10;0;74171557;2025-09-29;2020-04-28;2025-09-29;0;0
1744271;86290937;f8dec7b8-a994-48a3-bab4-4ca72c5ae770;128025196;108;10;;74195658;2025-09-30;2019-02-08;2025-09-30;0;0
13775764;100661014;1d87cde3-ca51-4b0f-8ccb-5629050ec21b;183154524;15/2;10;0;74174292;2025-09-29;2021-03-22;2025-09-29;0;0
14038736;101017746;d510f2c0-7b11-48c4-8ef0-102c232ab465;191843292;180/1;10;0;74203681;2025-10-01;2021-04-21;2025-10-01;0;0
74166880;174916228;007a673b-a90a-4bd3-a38a-c6fe7b46125f;689638710;42;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166879;96431877;e2b9dcac-467e-433b-844b-6fdaf3540018;689638686;1;30;11406160;0;2025-09-29;2025-09-29;2079-06-06;1;0
74168940;174919859;86e154ad-7704-4b0a-bae0-2b48daec52ab;689645944;257/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168942;174919861;bcb86a8d-692a-40bf-89a0-746c1043afc5;689645946;228/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168944;174919863;1284c755-8131-489c-9f78-5eaa2a006204;689645948;119в;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168984;174919918;fc02dd0f-1850-4345-b2e9-6025690140cf;689646015;19;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169868;174921900;bc89ba10-7cd3-4b00-a76e-d6fbbdf06c85;689649202;265;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169870;174921902;98ed8c9e-7276-4cca-956b-8e36e26901be;689649204;261;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169872;174921904;e68da2bb-6e9f-4552-96e4-309068833831;689649206;257;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169874;174921906;8cada9de-7e97-40bf-b2e9-9d80839a3dbd;689649208;254;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169876;174921908;0a5cc74e-ef0b-4553-b92f-3488ff1a3a2c;689649210;251;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169878;174921910;0cb688d1-0aa9-4c83-8c6c-b22a5860ef71;689649212;248;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169880;174921912;a3084852-08e5-4751-8482-c633a8e3749c;689649214;245;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169882;174921914;0287d050-f87c-4fa8-8eee-47329b401295;689649216;242;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169884;174921916;763363c7-87aa-4d28-9357-c85fd7b2cfd6;689649218;240;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169886;174921918;0cfcbf0e-c46e-4a1e-8c49-2e59d0f8582a;689649220;236;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74170081;174922152;430e64f6-3c3b-412f-9679-36fd98fb8e68;689649677;20;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
11464358;96526615;2775023d-7374-4434-9dba-065738d8fb7f;148451692;56;10;0;74170922;2025-09-29;2020-04-28;2025-09-29;0;0
74170918;174924208;b41c237e-27be-49cc-bd00-5ba658e20d92;689652708;16;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171473;174926076;070a2b3a-755e-4a94-b19b-061ad18663d7;689655749;294;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171475;174926078;33b90624-80b9-4ab4-b887-b1187b8942ea;689655751;291;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171477;174926080;3dd5603d-715c-494a-b63a-daad5ec20cd8;689655753;288;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
