ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;APARTTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
30057970;50750554;5491c351-ef35-40f2-abc7-1ad25a563dd4;76135212;1;2;10;0;111811298;2025-09-30;2017-04-18;2025-09-30;0;0
111800567;174930574;fd5424c6-973f-4e99-a943-a20115c8c254;689669879;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111801185;174932245;0a1269db-8b11-4aeb-a270-5ea5dad00d36;689672919;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
111803723;174939330;7b772557-bebd-4739-a8f1-0044d6e58f9d;689688372;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
3829463;7734419;548698f6-918d-45c2-953e-9729d641d0df;13204389;2;2;10;0;111804734;2025-09-29;2017-04-06;2025-09-29;0;0
111811298;50750554;5491c351-ef35-40f2-abc7-1ad25a563dd4;689758316;1;2;30;30057970;0;2025-09-30;2025-09-30;2079-06-06;1;0
111816271;47938293;c30becf0-9249-40b6-a83e-117306858f3d;689806454;37;1;20;28324425;;2025-10-01;2025-10-01;2079-06-06;1;1
111816366;58436529;12a9816d-32f2-4a86-a64e-c259e42309c0;689808209;1;2;30;34791298;0;2025-10-01;2025-10-01;2079-06-06;1;0
