CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689638046;40633647;8fa2fc3a-4466-4eb7-b36f-c13b341d19bd;50;27409032;2025-09-29
689638717;97863037;a5b031b0-eaea-4ecc-9145-87bbe210a6d0;20;27409176;2025-09-29
689638686;96431877;74e327e3-2de7-462e-bac6-de8b5a60f4ca;30;27409170;2025-09-29
689642938;174918025;ff35acd2-c692-42aa-a259-466d7c580332;10;27127789;2025-09-29
689642940;174918027;90dbf94d-b762-4a2b-b40e-f4161d44b769;10;27127789;2025-09-29
689642942;174918029;7e684c92-bd46-47ba-a2b2-3e37e630be84;10;27127789;2025-09-29
689642944;174918031;2d4f5525-d268-4d5c-abbc-e18177f74e53;10;27127789;2025-09-29
689642946;174918033;1514c261-c154-410b-9344-0057b2bc954c;10;27127789;2025-09-29
689642948;174918035;f1c09a0e-f0c7-4f5d-92f3-1be07dc55d82;10;27127789;2025-09-29
689642950;174918037;80dcaeb1-a8aa-468a-a50e-d5b010809709;10;27127789;2025-09-29
689642952;174918039;7e906084-7540-4cbf-87d2-8c0fb4d8bd51;10;27127789;2025-09-29
689642954;174918041;fa3c5d9c-dc51-4022-b41d-d0d956764808;10;27127789;2025-09-29
689642956;174918043;7614d6df-ab49-410e-8436-52062e7b3cbc;10;27127789;2025-09-29
689642958;174918045;304b9b69-0742-40b0-a0d3-cc7d34cd2a3d;10;27127789;2025-09-29
689642960;174918047;027e913c-2394-40d3-85c7-2a1f47c17c70;10;27127789;2025-09-29
689643875;60512162;4fafbe93-1855-4740-a7dd-827eec53cf3e;30;27409858;2025-09-29
689643878;76570174;2e928372-8139-425f-82e9-2e9e5466ab25;30;27409858;2025-09-29
689643869;55032501;99c43c2c-1311-4232-bc1a-f024fac42028;30;27409858;2025-09-29
689643871;55053797;d7dba6eb-58e4-4d9e-946a-632a45091dcd;30;27409858;2025-09-29
689645379;174919409;96e33303-28ac-4b45-808a-6d4866b3e992;10;27127789;2025-09-29
689645381;174919411;dd4b657d-de38-476c-b1ea-a2e9bb0dc68a;10;27127789;2025-09-29
689645383;174919413;23ccd62a-5ccd-4c6a-a404-e8c517f5b1e5;10;27127789;2025-09-29
689645385;174919415;cae5da24-52f8-4b79-a38f-7dc516bbda51;10;27127789;2025-09-29
689645387;174919417;915d0408-1eec-484e-b8b5-03a70e317f42;10;27127789;2025-09-29
