OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
73236818;a63bb584-187d-4260-bcbc-e0e89bab2d75;689812245;0;10;2017-12-18;2025-10-01
101899867;a1bed90f-301c-4081-bfd7-99a339ee9878;689738020;1;9;2021-07-20;2025-09-30
50750554;5491c351-ef35-40f2-abc7-1ad25a563dd4;689758316;0;11;2017-04-18;2025-09-30
72551085;09cfde03-80ec-4ba5-b91d-744dc9037dc2;689693796;1;10;2017-12-18;2025-09-29
72552016;64aa468a-c80f-489c-be74-bf8a3946932b;689693797;1;11;2017-04-25;2025-09-29
31699714;dec0d5a5-d0dd-4a04-ba05-54f05bf712a4;689699810;1;10;2019-11-28;2025-09-29
172832831;a4cdd506-e420-4150-84f9-4ecd8e659dce;689806307;1;10;2025-06-11;2025-10-01
47895711;46660237-45aa-499c-af17-5f28684f7757;689752009;0;10;2019-07-10;2025-09-30
174916203;80af172e-9d9e-4c7d-9b2e-299561493564;689638678;1;9;2025-09-29;2025-09-29
97863037;c47bf197-d20b-4e1e-83ec-6e09636dab2f;689638717;1;10;2020-08-11;2025-09-29
174918025;ff35acd2-c692-42aa-a259-466d7c580332;689642938;1;10;2025-09-29;2025-09-29
174918027;90dbf94d-b762-4a2b-b40e-f4161d44b769;689642940;1;10;2025-09-29;2025-09-29
174918029;7e684c92-bd46-47ba-a2b2-3e37e630be84;689642942;1;10;2025-09-29;2025-09-29
174918031;2d4f5525-d268-4d5c-abbc-e18177f74e53;689642944;1;10;2025-09-29;2025-09-29
174918033;1514c261-c154-410b-9344-0057b2bc954c;689642946;1;10;2025-09-29;2025-09-29
174918035;f1c09a0e-f0c7-4f5d-92f3-1be07dc55d82;689642948;1;10;2025-09-29;2025-09-29
174918037;80dcaeb1-a8aa-468a-a50e-d5b010809709;689642950;1;10;2025-09-29;2025-09-29
174918039;7e906084-7540-4cbf-87d2-8c0fb4d8bd51;689642952;1;10;2025-09-29;2025-09-29
174918041;fa3c5d9c-dc51-4022-b41d-d0d956764808;689642954;1;10;2025-09-29;2025-09-29
174918043;7614d6df-ab49-410e-8436-52062e7b3cbc;689642956;1;10;2025-09-29;2025-09-29
174918045;304b9b69-0742-40b0-a0d3-cc7d34cd2a3d;689642958;1;10;2025-09-29;2025-09-29
174918047;027e913c-2394-40d3-85c7-2a1f47c17c70;689642960;1;10;2025-09-29;2025-09-29
60512162;274c2934-5e4f-4462-90a6-8ff97c9cdaf9;689643875;0;10;2019-07-18;2025-09-29
174919408;e40fb1f9-2432-4ebe-8948-d149dd6fe423;689645378;1;10;2025-09-29;2025-09-29
174919410;afcad931-0b83-438a-8f1b-de712cf7e587;689645380;1;10;2025-09-29;2025-09-29
174919412;031b2b1d-8fa8-4caf-977e-a5dd974b45ca;689645382;1;10;2025-09-29;2025-09-29
174919414;40c7fd0a-455e-4c48-97cc-77d742938c6e;689645384;1;10;2025-09-29;2025-09-29
174919416;056374f5-271e-4ead-babe-c910951b701d;689645386;1;10;2025-09-29;2025-09-29
174919418;7c81b6fb-f0bd-4719-a7ee-9ae5b01e0e75;689645388;1;10;2025-09-29;2025-09-29
174919420;af7c98cc-8ddd-4c78-9578-6f987036edc2;689645390;1;10;2025-09-29;2025-09-29
174919422;2498db75-b862-497b-95d7-bd507ecf55e5;689645392;1;10;2025-09-29;2025-09-29
174919424;3c1f0fd9-0a9b-4619-8959-f056ea647e98;689645394;1;10;2025-09-29;2025-09-29
174919426;baca5730-6f7a-4e1f-8ce9-5c4c8cf2c220;689645396;1;10;2025-09-29;2025-09-29
174919428;5601fdb5-142f-46c7-916e-7aaa8cd45a2c;689645398;1;10;2025-09-29;2025-09-29
174919430;4f2430f3-51c2-404c-b3e1-6ef5f89a9393;689645400;1;10;2025-09-29;2025-09-29
174919432;e91ece61-9de7-40e5-931a-5afbe91a6c38;689645402;1;10;2025-09-29;2025-09-29
174919434;ba5bfad3-df89-4057-b672-25b233056baf;689645404;1;10;2025-09-29;2025-09-29
174919436;b5c0bf62-5307-4bd7-a824-c41cfbf6bcd3;689645406;1;10;2025-09-29;2025-09-29
174919438;b994d9a4-ac25-4816-8f2a-49ea017fe131;689645408;1;10;2025-09-29;2025-09-29
174919457;15a15046-2b39-4c68-84e1-97bc0ccd6fe5;689645431;1;10;2025-09-29;2025-09-29
