ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
54757174;47946590;2fab0211-9a68-417a-b88d-baaae630396c;72074029;15;2;20;28652470;129182889;2025-09-30;2014-01-04;2025-09-30;0;0
56366689;47895711;46660237-45aa-499c-af17-5f28684f7757;72004062;74;2;20;28626639;129182888;2025-09-30;2014-01-04;2025-09-30;0;0
58412135;77052265;63408fab-b0b4-4008-bf93-a967624234a0;114610121;23;2;20;46574711;129182828;2025-09-30;2014-01-04;2025-09-30;0;0
59642632;52836679;749f5df1-6fd9-4af5-a78f-2ee6e306e491;79131990;5;2;20;31558815;129182801;2025-09-30;2014-01-04;2025-09-30;0;0
63157658;73236818;a63bb584-187d-4260-bcbc-e0e89bab2d75;109043886;43;2;20;44222419;129189494;2025-10-01;2014-01-04;2025-10-01;0;0
65084354;47947773;c16bcce6-98f2-4d77-9cb5-cb2de46d7902;72076291;136;2;20;28653511;129182890;2025-09-30;2014-01-04;2025-09-30;0;0
66640031;52840285;d764fe8e-2fe1-4870-97ab-d755ca349944;79137586;6;2;20;31561319;129182800;2025-09-30;2014-01-04;2025-09-30;0;0
63210109;52837355;a6f9afd7-08f6-47cc-a48b-370f4141773b;79132546;8;2;20;31559201;129182802;2025-09-30;2014-01-04;2025-09-30;0;0
69887251;97623332;3279479a-27a9-4ad9-a0fc-3bf480b6073c;153821122;13А;8;10;0;129190125;2025-10-01;2020-07-22;2025-10-01;0;0
30304983;50688731;97c6b7b7-0194-4db2-bfbd-861fd0f15249;76049948;2;8;10;0;129181358;2025-09-30;1900-01-01;2025-09-30;0;0
52077746;72551085;09cfde03-80ec-4ba5-b91d-744dc9037dc2;108037942;180;2;20;43785773;129174269;2025-09-29;2017-01-02;2025-09-29;0;0
126413883;164134911;c0d5a72c-8d96-4809-9fe0-e4b4c83738f7;597805342;301;2;10;0;129174111;2025-09-29;2024-07-04;2025-09-29;0;0
129151614;174867514;a8ecfd45-04e2-4770-b43f-b57bf86b8894;689536467;381;5;10;0;129182095;2025-09-30;2025-09-25;2025-09-30;0;0
129166678;174918025;ff35acd2-c692-42aa-a259-466d7c580332;689642938;5;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166680;174918027;90dbf94d-b762-4a2b-b40e-f4161d44b769;689642940;18;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166682;174918029;7e684c92-bd46-47ba-a2b2-3e37e630be84;689642942;23;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166684;174918031;2d4f5525-d268-4d5c-abbc-e18177f74e53;689642944;36;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166686;174918033;1514c261-c154-410b-9344-0057b2bc954c;689642946;43;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166688;174918035;f1c09a0e-f0c7-4f5d-92f3-1be07dc55d82;689642948;47;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166690;174918037;80dcaeb1-a8aa-468a-a50e-d5b010809709;689642950;52;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166692;174918039;7e906084-7540-4cbf-87d2-8c0fb4d8bd51;689642952;76;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166694;174918041;fa3c5d9c-dc51-4022-b41d-d0d956764808;689642954;80;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166696;174918043;7614d6df-ab49-410e-8436-52062e7b3cbc;689642956;84;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166698;174918045;304b9b69-0742-40b0-a0d3-cc7d34cd2a3d;689642958;89;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166700;174918047;027e913c-2394-40d3-85c7-2a1f47c17c70;689642960;99;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166817;60512162;274c2934-5e4f-4462-90a6-8ff97c9cdaf9;689643875;31а;2;30;36235069;0;2025-09-29;2025-09-29;2079-06-06;1;0
129166818;76565760;cafd72aa-d055-4e45-ad62-cab9a88f9256;689643877;2;2;30;65762399;0;2025-09-29;2025-09-29;2079-06-06;1;0
46270215;76570174;d78e6472-1102-4c54-aba1-08cef92e2d86;113901636;4а;2;10;0;129166819;2025-09-29;2015-02-18;2025-09-29;0;0
63216446;55015607;a70e3db1-bc0c-46af-ae7e-4d7ea330d429;82289214;39;2;20;32856105;129166812;2025-09-29;2014-01-04;2025-09-29;0;0
52582082;55032501;10f3841d-a32c-4c4a-8ee5-9b7a3dc56f58;82315626;32;2;20;32867632;129166813;2025-09-29;2014-01-04;2025-09-29;0;0
129166815;55053797;44a72c1e-6b50-45bd-9f55-db994fc30172;689643871;40;2;30;56244219;0;2025-09-29;2025-09-29;2079-06-06;1;0
129167058;174919458;f6e6a8fb-fc20-4c75-9357-f64772ca85a9;689645432;155;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167060;174919460;936ebe5d-69d8-437e-8295-c7b5ac0a05ad;689645434;160;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167062;174919462;1097c3fb-04c0-4b61-a12a-619d840f2910;689645436;164;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167064;174919464;edfe5437-49f8-40fd-9a83-0e2d799c7937;689645438;175;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167066;174919466;e15895d9-2cbe-48e8-9977-3b1385850b3a;689645440;179;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167068;174919468;3c1b4dca-2052-4e69-9ddf-d382ead62a5d;689645442;182;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167070;174919470;3d6baa64-cb46-465a-8448-f23d1b989885;689645444;4;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167072;174919472;23c3895f-f384-419a-8383-8ca8077d1bc1;689645446;22;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167074;174919474;c6f66327-0f75-48c8-b47d-808401fb91d2;689645448;44;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167076;174919476;56f73652-327c-48c6-af2b-1f8d532c82a5;689645450;81;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167025;174919409;96e33303-28ac-4b45-808a-6d4866b3e992;689645379;182б;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167027;174919411;dd4b657d-de38-476c-b1ea-a2e9bb0dc68a;689645381;262а;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167029;174919413;23ccd62a-5ccd-4c6a-a404-e8c517f5b1e5;689645383;184;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167031;174919415;cae5da24-52f8-4b79-a38f-7dc516bbda51;689645385;187;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
