ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
67862235;69759784;e8aab473-1e38-4ee5-8408-f3d660ef1c62;103963498;2;2;20;42074984;129165911;2025-09-29;2014-01-04;2025-09-29;0;0
129165021;174912632;370e333d-a142-49a5-8328-5d33f5e602f5;689631013;11;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129165020;174912629;58cd62d0-e7c3-4c2d-a5d3-aa99ecfa8519;689631010;22/2;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129165204;174913187;e9402c19-4f9d-466b-88eb-2f5bfc2a2268;689632536;10;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129165339;174913502;7386c473-46d8-4280-98ca-02ba660fd173;689633408;21;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129165912;174915044;fd17f0d5-1eff-4b99-bc61-5aabe96f8574;689636718;31А;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129165911;69759784;e8aab473-1e38-4ee5-8408-f3d660ef1c62;689636717;2;2;30;67862235;0;2025-09-29;2025-09-29;2079-06-06;1;0
129175298;174945623;8943bf24-f108-4c82-bfce-d5985a29a703;689701853;2;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129176007;174948379;abcd146d-20e4-4904-97c2-54a4373e4df2;689707032;37;5;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129176347;174949051;abaa3281-dcf7-4c28-ac19-de2e138ce5a2;689708280;10;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129176345;174949046;869a71aa-cfd8-4241-adac-1bb36ce7d3a9;689708275;305;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129176395;174949165;ace3d3f0-f58b-488c-b5d8-2d6406c5f27e;689708454;101г;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129177446;174951476;b0a94a38-96cc-42bb-bbcb-326f657d481f;689712522;5;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
