ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
4344245;88882012;518831c7-7cb7-4096-85d7-6786b07e55ec;131269605;10;10;74165909;2025-09-29;2016-10-21;2025-09-29;0;0
74165003;174912631;5d2dee21-5660-42ad-a198-6e1e28b7e426;689631012;11;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165002;174912630;1306a2b7-75b1-404c-9d14-7c558b4a6f43;689631011;84;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165312;174913064;fc32006d-1104-43c3-99aa-3738764bb323;689631962;34А/1;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165314;174913066;2c4bfeb9-0137-420a-9094-9adaddd352a3;689631964;28/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165316;174913068;f7167ace-225e-4bc2-834d-669a9eb4f46e;689631966;16/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165318;174913070;e995099b-2a8e-44c1-93e4-6473f777bb96;689631968;34А/2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165320;174913072;92bc38ae-498d-41a3-995d-4ddd7428eb5b;689631977;231;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165424;174913233;77f0d502-719b-4800-a9f3-ce3f6fe8cf02;689632918;15;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165909;88882012;518831c7-7cb7-4096-85d7-6786b07e55ec;689634728;10;30;0;2025-09-29;2025-09-29;2079-06-06;1;0
74166425;174915046;2a5dc64f-c8de-470c-9478-cb20040cc86a;689636720;18;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167475;174917347;c50d7aae-2018-4f1b-a4c0-1ff00c71de77;689640706;10;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180533;174945638;b07361f8-3840-4fcf-a3d8-a6c3d47019d3;689701868;3А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180535;174945640;86bcf3f8-9804-4c7e-9738-41d74ccdbbb8;689701870;39Б;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180542;174945647;0a152a1d-890e-4427-a496-5aeded3b4cdb;689701878;16;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180614;174945776;f342e0ca-5452-49f3-9e81-46cc353e80cb;689702400;13А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180616;174945778;b3580961-ce06-4f5e-843f-4b9ccf971d0b;689702402;26/30;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180618;174945780;7ee74e1c-83b7-4699-bf1a-780fe0b56208;689702404;26/7;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180620;174945782;8279bb7f-9b98-4e2e-9d30-b12a3e0ae9c8;689702406;26/15;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180622;174945784;2f844869-1699-4ed2-8413-19596f164d76;689702408;26/18;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180624;174945786;ec949d97-a0aa-44e5-8646-98acd707c70b;689702410;26/24;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180626;174945788;987911f3-a23a-4b26-87c0-806ee23749e7;689702412;26/4;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180752;174945950;2710aea3-0f40-488b-9390-45cdb8346818;689702824;26/22;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180754;174945952;0fd9bd7c-d135-4e1d-a5d0-bae431d39360;689702826;26/9;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180756;174945954;4b8a1600-c9d7-436f-a2dd-f1174472c81a;689702828;29А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180758;174945956;6d18729d-7609-46d8-bde3-9835cf7ddd43;689702830;26/8;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180760;174945958;9f8c01b3-0585-49c3-a498-58557e3357a6;689702832;26/26;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180762;174945960;e1bd92f3-bf44-4623-9fef-727b874d3cba;689702834;26/21;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180764;174945962;a930920f-2cc0-4e99-b928-c083da373feb;689702836;26/27;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74180766;174945964;304440e3-3d20-45bc-b85a-cac5bfcfddba;689702838;3А;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182518;174949033;86e9ea71-a75c-4ebb-8dfa-aa242569dd3f;689708262;62;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182528;174949044;f21b5380-78dc-4ff6-9591-e3cb7df73fc3;689708273;305;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182558;174949099;810a1283-eb52-4cf3-bc19-dcbf7dab30b7;689708351;17б;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74182630;174949207;bf990dd3-5702-4a40-9106-29629e84461e;689708609;8;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74184364;174951503;28ef5709-144f-4d3a-bee0-df9671bd4e04;689712554;104;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196593;174970908;03ff1a8a-bebe-4b46-8a85-691c7556efc6;689777542;80;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201687;174980939;c7ea707d-3c6f-4994-8a0d-43f10c2f371f;689798205;6;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
