OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
172948924;803d759a-ca0f-48c9-a36b-395895c248aa;689636725;1;10;2025-06-19;2025-09-29
1184533;f9eaea6f-b581-4392-9bc9-6646db15797f;689701149;1;6;2014-01-08;2025-09-30
45456742;68d1694f-4a6c-45c8-9b99-27f282fd08c1;689712641;1;10;2018-08-09;2025-09-30
45511230;f8482cb3-56d2-4827-8639-8a22a615443a;689712622;1;10;2018-08-09;2025-09-30
174786552;51113de7-d785-4266-8f64-759b2f712259;689777581;1;11;2025-09-23;2025-10-01
174786550;44531291-a82c-4cca-999c-aa2cb697f83f;689777583;1;11;2025-09-23;2025-10-01
174786556;714e5715-8932-4e59-a151-036ceeb3c34e;689777577;1;11;2025-09-23;2025-10-01
174786554;fd59c6d0-319b-4585-b7b4-7a3fab4679b1;689777579;1;11;2025-09-23;2025-10-01
174786558;26ee0774-aae4-4c7d-ae6f-e1a8f1414343;689777575;1;11;2025-09-23;2025-10-01
174786561;75520dd0-0857-466e-a208-c8ac68c5dce7;689777572;1;11;2025-09-23;2025-10-01
174786564;261b4fa2-7fbc-4216-9c04-9c17fc6c1dcd;689777569;1;11;2025-09-23;2025-10-01
174786566;faa9e3cc-e5fc-4625-ae4e-e6a8173db8d1;689777567;1;11;2025-09-23;2025-10-01
174786568;e1ccd071-3029-49ab-a649-fac14062a91d;689777565;1;11;2025-09-23;2025-10-01
174786573;196dd383-1c32-459b-a979-7dfd7ec2304e;689777562;1;11;2025-09-23;2025-10-01
174786577;4dc21cc4-2dab-4ae4-bde1-2969668b5afa;689777558;1;11;2025-09-23;2025-10-01
174786579;4f4fdf64-9d73-4a20-96d0-a3414f51dfd2;689777556;1;11;2025-09-23;2025-10-01
174786581;9a05af26-f19d-4bf5-890b-4c00cdd29fbb;689777554;1;11;2025-09-23;2025-10-01
174786587;1acc60a6-361d-48ca-a059-1a883d6add7f;689777549;1;11;2025-09-23;2025-10-01
38102625;2b7d0f0c-be19-4392-9e61-7b6796158a66;689712481;1;10;2017-12-18;2025-09-30
174910162;1ffa7f75-ff67-4525-921c-8c51cbee4c4e;689624701;1;10;2025-09-29;2025-09-29
174912628;8c59141a-a16f-477a-9947-71990927cfee;689631009;1;9;2025-09-29;2025-09-29
174912630;1306a2b7-75b1-404c-9d14-7c558b4a6f43;689631011;1;9;2025-09-29;2025-09-29
174912632;370e333d-a142-49a5-8328-5d33f5e602f5;689631013;1;10;2025-09-29;2025-09-29
174913064;fc32006d-1104-43c3-99aa-3738764bb323;689631962;1;9;2025-09-29;2025-09-29
174913066;2c4bfeb9-0137-420a-9094-9adaddd352a3;689631964;1;9;2025-09-29;2025-09-29
174913068;f7167ace-225e-4bc2-834d-669a9eb4f46e;689631966;1;9;2025-09-29;2025-09-29
174913070;e995099b-2a8e-44c1-93e4-6473f777bb96;689631968;1;9;2025-09-29;2025-09-29
