ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
94025163;1357079;1351984;3715515;74;0;10;5;0;0;0;0;2025-10-01;1900-01-01;2079-06-06;0;1351087.1351984.1357079
94058805;1364224;1351984;3734407;74;0;10;41;0;0;0;0;2025-10-01;1900-01-01;2079-06-06;0;1351087.1351984.1364224
95343299;17961828;17961478;28324583;74;;;;;;0;0;2025-09-29;2017-04-28;2079-06-06;0;1351087.1363263.1356711.1367158.17961478.17961828
95358704;48058401;1360722;72232163;74;;;;;;0;0;2025-10-01;2017-04-11;2079-06-06;0;1351087.1363263.1369421.1360722.48058401
95360603;14391853;14391064;23012034;74;;;;;;0;0;2025-10-01;2017-04-04;2079-06-06;0;1351087.1363263.1369944.1362210.14391064.14391853
95366683;83498657;83497428;124034426;74;;;;;;0;0;2025-09-29;2017-05-24;2079-06-06;0;1351087.1363263.1376963.1362229.83497428.83498657
95974513;47603722;1366742;71590830;74;;;;;;0;0;2025-09-30;2007-03-15;2079-06-06;0;1351087.1372251.1364031.1366742.47603722
96004724;22223998;1378429;34658417;74;;;;;;0;0;2025-09-30;2007-03-15;2079-06-06;0;1351087.1372251.1374404.1378429.22223998
247032888;174920160;1339705;689646391;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920160
247032890;174920162;1339705;689646393;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920162
247032950;174920220;1339705;689646508;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920220
247032952;174920222;1339705;689646510;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920222
247032972;174920242;1339705;689646539;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920242
247032974;174920244;174920242;689646541;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920242.174920244
247033020;174920290;1339705;689646611;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920290
247033022;174920292;1339705;689646613;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920292
247033024;174920294;1339705;689646615;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920294
247033026;174920296;1339705;689646617;74;0;1;0;0;963;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1338182.1339705.174920296
247024694;174912017;1358874;689629648;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912017
247024700;174912023;1358874;689629656;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912023
247024722;174912045;1358874;689629687;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912045
247024723;174912046;1358874;689629688;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912046
247025276;174912597;1358874;689630942;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912597
247025277;174912598;1358874;689630943;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912598
247025281;174912602;1358874;689630947;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912602
247025282;174912603;1358874;689630948;74;10;2;0;0;60;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1353483.1353752.1358874.174912603
247025285;174912606;1349293;689630967;74;0;4;0;0;3;0;0;2025-09-29;2025-09-29;2079-06-06;1;1351087.1356673.1349293.174912606
