ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
11847181;97222361;6759af6b-0bcb-404b-a15b-c8a8bbf91ea0;152238052;6;10;0;74188697;2025-09-30;2020-06-19;2025-09-30;0;0
12315326;98076937;3e6684e5-2502-431a-9390-adee98c8cc86;156090950;8;10;0;74200782;2025-10-01;2020-08-28;2025-10-01;0;0
74164512;174912021;173ac805-4f7e-490d-b11a-996a6410b3ba;689629653;16/2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164514;174912023;5d2993ec-b63d-48b5-8b4b-c8957ade9e11;689629656;24/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164533;174912045;3be6eb6e-cfcb-43f7-b72c-66dafd29f333;689629687;32/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164537;174912049;602985c1-ca16-4229-92de-c3628b09d202;689629721;42;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164980;174912602;9808cb4f-7d7b-4950-ad0e-e3990bb1ea70;689630947;19;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164983;174912606;9b8278b7-a5f4-46a2-9567-a5cff66ee1a9;689630967;43А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164976;174912598;4ed726f6-2187-49b7-85eb-584110de3e2a;689630943;22/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74164981;174912603;4863020b-2328-4a9e-b996-d294308ef5fc;689630948;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165420;174913227;e0f92a80-7e3d-42e2-9d32-19cca036b92c;689632904;2В;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165407;174913212;d75f30c3-706c-4d0b-9a12-e7b144aff778;689632848;2Б;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165927;174914106;d8abbd1d-2498-4a61-9ace-e4a979126369;689634854;15Б;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165952;174914135;94beb98d-58f1-4404-bf51-43576ab56c4e;689634909;1А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165949;174914130;4a1a3f03-5f5a-4362-84cb-6a4f40098de6;689634892;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165985;174914169;f4ce2d41-f298-4046-bf9f-bca41cee8df2;689634982;3;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165994;174914181;f3f70a36-f827-4674-9bc4-a578edefe7dc;689635004;5Б;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165983;174914166;8a6cf1a4-ada4-45e6-bee6-5625eb9be515;689634976;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165987;174914171;27ef8af9-ac4c-47d9-b894-0dde4c05805f;689634985;28;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165989;174914175;40039353-ceb6-4693-a826-fa86f8471ddf;689634993;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74165995;174914182;9d8068bf-a2e2-4669-9ba9-baff1eb91980;689635005;15;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166020;174914219;7581a1d6-d172-4331-9a20-424b5aedb389;689635077;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166489;174915178;394c9e86-07a8-4976-aaf6-b72deaffa9e9;689636931;21;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166580;174915341;723e02b4-98e5-47fe-a8da-9dd5866a3279;689637315;14;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167269;97468365;8f0214ac-9600-47aa-ab2d-0f10ba8295a4;689640017;11;40;11988387;;2025-09-29;2025-09-29;2079-06-06;1;1
74167270;97468238;b136eb77-8f85-4605-a3ec-0014d1fb6fad;689640018;11;42;11988260;74167269;2025-09-29;2025-09-29;2079-06-06;1;0
74167414;174917258;cae20e32-9591-4c36-9567-72fbcf00ea90;689640588;2/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74171591;174926341;fef57f3d-20d5-452d-8fbd-e4b489fa6036;689661201;19;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174981;174933554;1197cf57-3bf3-449b-b56c-19d66680e5db;689675086;600;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175627;174935273;65c92151-e98a-4982-8276-46bb653b0490;689679262;46/2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175712;174935414;5c8fed34-71b0-489a-b33f-9c95e08a588c;689679565;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176701;174938498;c851f25f-c486-436b-92b4-a3a8ffca2443;689686868;104;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176703;174938500;a35cc338-77a3-4365-a2d9-b91236eef4e3;689686870;100;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176705;174938502;dc2b3259-120c-427e-90d5-e7cd541fc339;689686872;14;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176707;174938504;ee74dbad-426e-4c52-bb2c-e43ef2570b60;689686874;96;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176709;174938506;ba479e17-99b3-47af-82b4-fae8eb0a4034;689686876;83;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176711;174938508;67815bc1-a524-47c7-b301-6d74a066a969;689686878;81;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176713;174938510;ab18e7e8-45e2-4868-94a7-01ee4cfbd8f3;689686880;78;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176715;174938512;70fa135f-59c8-4719-ac88-925c2f5d26e4;689686882;73;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176746;174938676;bd4cd64b-7afb-4ec1-96bf-fd3d1c5a9e34;689687096;135;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176748;174938678;0d1a7872-aaed-4eb7-9f1b-f873219b7b4f;689687098;131;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176750;174938680;1c68ce9b-e926-4978-9acc-681482c26f24;689687100;114;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176752;174938682;63c2f354-c7cd-433d-b75f-24f85e1a1757;689687102;112;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176754;174938684;d6e12829-eed7-431e-95e7-5d18a9bcb021;689687104;134;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176865;174938902;018bcc53-67e2-48c4-9da3-2b0575e793eb;689687626;160;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176867;174938904;7649a015-a244-4511-85b8-081bda8ff5fe;689687628;158;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176869;174938906;088ef088-d989-4642-be25-c27d3a8706ce;689687630;156;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176871;174938908;c25c633c-fa85-470f-922d-9292d54bd3a6;689687632;149;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176873;174938910;7fed024d-d8c0-46e0-be53-4791b1fe9aae;689687634;146;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176907;174938977;50f341ad-7acc-4ad0-8640-04f84ebc3631;689687783;183;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176909;174938979;39a47020-cb21-4de4-be79-951bdbe93cc8;689687785;286;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176911;174938981;2d17e877-b36b-49b0-aa0c-12c115544e22;689687787;173;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176913;174938983;1611a9ba-31a9-443a-8620-1203b98b63ca;689687789;167;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176915;174938985;4e00cebf-e487-4dfb-b443-d346e8bd6e6c;689687791;162;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176948;174939034;1a3ee303-02f4-4274-a331-8730b741447d;689687879;237;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176950;174939036;3b571486-efcd-4cdb-a9f0-cf54a3480de4;689687881;229;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176952;174939038;480dce11-4d9e-4f1c-aa20-9ad15ea97d8e;689687883;224;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176954;174939040;10d6cae4-9d57-4448-b4c8-cce98374a59d;689687885;221;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176956;174939042;e8f49bdb-3a48-43f5-98e4-ebfe28b92479;689687887;194;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177280;174939561;7e711fbf-f7cf-4c6f-85f2-c639b99d9a25;689688756;278;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177282;174939563;d1631052-3f22-4b04-9eea-9314761efd61;689688758;273;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177284;174939565;e4645b08-5b1b-46ae-b359-64610a13b016;689688760;268;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177286;174939567;6e938d8e-a72c-4cb7-96d7-a3e117196c1a;689688762;260;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177288;174939569;64111bd0-63c0-4cad-8207-78131eb83ebf;689688764;28;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177358;174939684;958022a8-60c2-4430-8703-f1b5695f25b1;689688933;311;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177360;174939686;f7765107-dd11-440b-9413-8bf42b2e7836;689688935;302;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177362;174939688;756c888d-1314-4138-a0e1-3740354ae702;689688937;34;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177364;174939690;1ad65691-347e-41e5-9c97-599bf1cbc8c1;689688939;294;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177366;174939692;beb36348-579e-4077-8bd3-047e83adaede;689688941;289;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177450;174939812;fff8573e-de64-4a82-bdf2-f79cdc117fd6;689689448;447;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177452;174939814;29d6205c-e83d-44de-bc1b-7aa5f4883cd5;689689450;88;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177454;174939816;9a762c2e-715a-4709-89b4-286c0ec73124;689689452;618;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177456;174939818;e287c03e-310d-4676-b012-e08124dbfeaa;689689454;4;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177458;174939820;8485cccb-24ee-493d-870f-40acced606a2;689689456;36;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177507;174939902;2f006146-7332-405e-9381-ab1cb90a1386;689689821;54;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177509;174939904;5a6319e7-2e7a-45f8-b74f-4984c7c42f55;689689823;52;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177511;174939906;898375b9-cbe1-4ca1-af50-bf68975f516a;689689825;587;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177513;174939908;3ab26e35-fa78-4227-b332-855a73d55b1e;689689827;466;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177515;174939910;0572b2a0-b6c3-454d-a7c4-181c7f8eefb2;689689829;166;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177609;174940034;73507efb-5ea1-4173-8a20-31856072b850;689690319;106;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177611;174940036;63b93882-528b-4d97-866d-455c85191c95;689690321;168;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177613;174940038;438ecd18-dce1-4d38-afab-90e589b2c68e;689690323;66;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177615;174940040;a25b5ed1-c4d7-4607-aa12-7e234a916a29;689690325;61;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177617;174940042;d74d1be3-7e52-4e80-a2c8-5b27b79c38ae;689690327;60;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177659;174940114;20f444e1-40a2-4c14-bc02-2b75ade65f16;689690475;581;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177661;174940116;37151815-cb3c-4c40-ae2d-e4fae7bd16b4;689690477;657;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177663;174940118;88baa77b-f92b-441a-9f40-1a398b814ffb;689690479;488;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74177665;174940120;57d33ce0-6fe1-41a6-bcfb-d105cf00b2c6;689690481;234;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74181872;174947896;d809f8cc-43e2-4e04-9f4d-7f343edaa6e8;689706212;23/34;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
