OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
8328008;a4ebae7d-cea7-41ae-8e30-3a97a115119b;689696637;1;10;2017-12-18;2025-09-29
172130542;92611f02-1c61-4d6c-92d6-2f26f67af9d9;689788655;1;11;2025-05-12;2025-10-01
172130545;02f9bc39-6f4e-4274-9742-40becd228e2c;689788652;1;11;2025-05-12;2025-10-01
172130547;a152a8a5-622c-4c49-b398-fb911c686983;689788649;1;11;2025-05-12;2025-10-01
172130551;fb25d9e6-e7b7-4bb7-a33d-b7072aba8b17;689788645;1;11;2025-05-12;2025-10-01
172130553;de51a6c4-0d87-4dee-9fe9-c82ebfc77e81;689788642;1;11;2025-05-12;2025-10-01
172130555;34d75b52-2796-4005-82bb-b9fcf211ff6a;689788639;1;11;2025-05-12;2025-10-01
172130558;191c7b2f-b3df-4eaa-85d7-1d9a8fdc16ae;689759027;1;11;2025-05-12;2025-09-30
31728972;6e04832a-0bcc-4415-bed8-baef822b0e4d;689734023;1;10;2015-10-23;2025-09-30
33571582;971ebfa5-db08-4125-af1d-5f5dab5845e5;689691920;1;10;2019-07-10;2025-09-29
74727183;8d4a0f0c-5760-4246-98e1-075989b42023;689737730;1;10;2012-03-30;2025-09-30
70555823;be7336ac-d2c0-4d8f-95b5-2a9fdaa58f0b;689718380;1;10;2012-03-29;2025-09-30
70557911;2f5012fd-0e85-4e50-969d-3de71c871c01;689734416;1;10;2019-07-10;2025-09-30
70560671;d02f9ce2-296c-41c5-9723-4fa284f964a6;689737101;1;10;2019-07-10;2025-09-30
50016824;d4f13beb-2f9c-445c-9292-ae861707e4e3;689736883;1;10;2019-07-10;2025-09-30
43332042;749cc8e3-4dcd-4584-8485-24022124c0b7;689691175;1;10;2017-12-17;2025-09-29
45417478;da690269-4aa7-4718-a087-89b5ff88a91d;689757349;0;10;2019-07-10;2025-09-30
54242673;d3a23c42-c614-4295-9be3-59dc71e42fc3;689730148;1;10;2017-12-18;2025-09-30
71358744;e8184aba-d7aa-483a-a9bc-1c2abcbb8e53;689742240;1;10;2019-02-01;2025-09-30
50017583;2eff7a52-97a4-48a3-90ee-b9bb77d0d86f;689733048;1;10;2019-07-10;2025-09-30
46894136;91b66a5b-9e54-42cb-89c2-cdcfec986b3a;689738136;1;10;2019-07-10;2025-09-30
51671206;25c080e1-4eac-4cc7-baa7-2b480705ee03;689757134;1;10;2017-12-18;2025-09-30
5885806;e2846411-1019-4bf0-b392-7c627cd5c022;689793375;1;10;2017-12-18;2025-10-01
55342784;c0239e40-ee99-420d-abde-07813bcdf479;689798871;1;10;2017-12-17;2025-10-01
56975924;5370d05a-1b73-4dd2-a202-2001ab39214d;689690344;1;10;2019-02-27;2025-09-29
65491207;3a828c0b-5e9a-4865-b4a0-9e2dc2daf4ca;689749041;1;11;2017-04-26;2025-09-30
83058196;ef815fe7-8136-406f-9c9d-e9002631bdbe;689732828;1;10;2019-07-10;2025-09-30
35628756;110b46b9-3e68-4f8d-aac2-e05e86f29601;689718476;1;10;2019-07-10;2025-09-30
52194943;f3956b08-24a1-4d1f-a8e6-d8bc3601b81e;689758104;1;10;2017-11-08;2025-09-30
156698182;58235a38-7599-43e3-bc3e-dc50c754591e;689674920;1;11;2022-10-14;2025-09-29
172352660;1ab4108a-f64c-4ca5-9066-77ac89ac0e5e;689674820;1;11;2025-05-22;2025-09-29
13188574;3be00136-f7ba-48d1-939e-204d9fb40564;689753049;0;10;2012-03-27;2025-09-30
100994478;c7427bc3-bd14-4aac-9d0f-781a2bb42023;689675425;1;10;2021-04-19;2025-09-29
174736480;57daace8-1801-4f78-aecf-c8af53026dcd;689742492;1;10;2025-09-19;2025-09-30
171802911;111dcc29-d26b-4d78-b727-df98eb784c0d;689718082;0;9;2025-04-18;2025-09-30
64816358;360e53ac-7118-4c4d-adc0-793d880ed12c;689737946;1;10;2019-07-10;2025-09-30
49108829;0980bc0f-8235-458e-ada6-98a7091a330f;689712620;1;10;2019-07-10;2025-09-30
83051053;ca99f526-2e6e-44ed-be5b-d8123f07806f;689732806;1;10;2019-07-10;2025-09-30
83041301;f148fcc4-39a0-42d8-ae35-1d796d706f2d;689753309;0;10;2012-03-30;2025-09-30
70572241;4a688c90-1723-4c92-a3c6-be2fb32b134a;689718399;1;10;2019-07-10;2025-09-30
65764212;1215b327-4158-4e47-a26c-7e80d6a4502e;689757440;1;10;2018-07-08;2025-09-30
26995377;164f6cb4-0268-4575-839a-b09fc7a7d64b;689755606;1;10;2017-12-18;2025-09-30
13181798;62f6c267-300a-4b6f-b7fb-4e1b927b9764;689712656;1;10;2015-10-26;2025-09-30
64001477;67011817-5db2-4e94-bdfe-2c8113c64497;689717688;1;10;2012-03-22;2025-09-30
174916202;8c900fa8-a778-48ea-a37d-643353bec5b9;689638677;1;9;2025-09-29;2025-09-29
174916206;b56dfff9-adfc-4966-90ab-7f2185fe0b25;689638683;1;9;2025-09-29;2025-09-29
174916428;43edd303-59ee-4fe6-9b66-dade361ac4e7;689638959;1;9;2025-09-29;2025-09-29
174918902;15a5c919-2e2e-488a-b7db-805c6fff0678;689644433;1;9;2025-09-29;2025-09-29
174920200;2bf70933-cb1a-4cde-b872-e782f3e4fc75;689646451;1;12;2025-09-29;2025-09-29
174920279;a8bca170-87b1-4b59-9f5b-2844dec0357e;689646596;1;9;2025-09-29;2025-09-29
174922014;3385255f-0c42-4a01-a2a2-f888ca5413bd;689649412;1;9;2025-09-29;2025-09-29
174926099;33f00a8e-e631-46c8-9a8f-f7dc3f15aca3;689655778;1;10;2025-09-29;2025-09-29
174928131;ec709831-50c2-442a-a0bb-ed8887bfa579;689663719;1;11;2025-09-29;2025-09-29
