ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
65900495;156682453;e61aed49-141b-445d-a5ed-b7a7a869f7c0;451367882;92;10;0;74174841;2025-09-29;2022-10-12;2025-09-29;0;0
74166878;174916207;0b6cc2f7-4b2b-4100-af38-999f9d4a9a74;689638684;24;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74166875;174916204;5626956f-9847-4e79-ae59-76f23409aaf1;689638680;26;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74168389;174918902;15a5c919-2e2e-488a-b7db-805c6fff0678;689644433;67А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169219;174920279;a8bca170-87b1-4b59-9f5b-2844dec0357e;689646596;2А;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169986;174922014;3385255f-0c42-4a01-a2a2-f888ca5413bd;689649412;18;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173167;174930200;6ebbca2f-f525-48f3-8f14-f135301903fb;689668969;18;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74173368;174930453;f303196a-42b8-4fdd-b66b-c514955ab80e;689669584;6/3;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74174468;174932505;3b6091df-d46f-498f-bff0-02cc81ffc82c;689673312;51б;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175218;174933909;23632691-21fd-4b44-8623-022f66a4e9d5;689675663;25;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176458;174937866;6ddbe451-50ab-44d6-8f26-85fe0220df30;689684189;14;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179263;174942729;0f678372-2ba1-4e8f-9ea9-d0a815b495c5;689695408;26;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179492;174943058;89713bef-07eb-407e-af64-28602cc200a8;689695875;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179872;174943810;99231359-0423-4614-bd89-d9ff97d15f57;689697163;7/1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74179910;174943955;ad024669-57e8-4f5e-b313-5737883d9f5b;689697331;7/2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180088;174944271;2eb4b8d7-aa9c-4600-b81e-b8a45ee2b4e9;689698062;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180181;174944576;b2245f76-d984-4ea3-9ba6-96ae2e7a4633;689698743;3;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180206;174944609;88791267-26f0-4158-b96f-46e0d90f9fd2;689699224;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180218;174944679;5c04fe67-c399-48b7-929c-438f1f761357;689699546;7;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180223;174944730;8ff12ec6-1ef8-4724-8fc9-e7fcbd58a0d8;689699603;9;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74180286;174944875;51556ced-7d0e-4b68-930a-8c676d96ac7d;689699892;14;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
74185276;171802911;111dcc29-d26b-4d78-b727-df98eb784c0d;689718082;35ж;30;72519483;0;2025-09-30;2025-09-30;2079-06-06;1;0
74185295;174952796;6d9a1f79-d9d2-4551-b092-1c242f8e2d5c;689718174;33г;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74185297;174952798;6835d608-4d40-41b0-8bd0-a82bf4bc926e;689718176;33б;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186327;174954327;22cd5c65-f356-4252-a20a-fd4b8b26125b;689721156;3;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74186943;174955248;db00d270-3a5d-4e07-af4e-5d3bbe4d6f4c;689723354;5;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74191010;174961923;806ed82e-bca6-4678-a6fd-51b12927f969;689739126;45А;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196186;174969818;196ff70a-efde-42c4-a02a-cc7a9d190fbf;689757320;31/2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196335;174970295;1eb0cfe6-60fe-4fc5-b7dc-32b8ad6dbda9;689758318;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196406;174970400;18c581b3-d36d-4e99-b74c-54451680c728;689758606;32;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196483;174970579;f305b523-6ac5-44d6-9c51-8ecfe2e02929;689777024;11;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196485;174970581;dd98bdc9-47c4-4a21-af03-eb655602d780;689777026;23;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196487;174970583;a0563745-34aa-42bb-a0fb-999e9c3952ae;689777028;17;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196502;174970605;05b8e964-85ad-4a5d-82c1-51b23f8b5e32;689777063;16/2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
74198844;174976201;82ede553-7b71-4a2d-a19a-7b2ae685b649;689789286;37;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74198843;174976200;26bed555-b343-4f6a-b11a-4323e000368f;689789285;39;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74198847;174976204;e6bd4770-f63b-4797-b548-24680a2afc88;689789289;57;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74199050;174976549;c47c1c29-da12-4115-a511-7417c337b51a;689790193;Б/1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201086;174979836;e7c780ad-e53d-4a03-aba8-e2472068f80e;689795745;Б/80;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201080;174979826;21c1b112-4aa7-456d-8f70-837e94f6256d;689795712;22/1183;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201122;174979885;cef4f273-bec6-469a-8955-371c7fadb1a1;689795828;3;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201716;174981001;00d5903a-10ac-42de-baf3-16b24a3ab5cc;689798606;20;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
74201749;174981046;f4557165-6675-42fe-8fee-7e1bd152d890;689798673;23;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
