ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;ROOMTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
50687583;174920200;2bf70933-cb1a-4cde-b872-e782f3e4fc75;689646451;2;1;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
