ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
1787830;86334248;2eebd420-7378-4d5b-938c-e3e4fd4eb92e;128082731;150;10;74167710;2025-09-29;2018-05-23;2025-09-29;0;0
3903629;88442478;78ff5074-0c75-48c6-bbd8-34de05a86e30;130750037;21;10;74202913;2025-10-01;2018-08-21;2025-10-01;0;0
14447193;101846247;2612afdf-ad96-4df9-a33c-c9dd2d3b3b78;196514931;659;10;74167711;2025-09-29;2021-07-13;2025-09-29;0;0
9951033;94484203;d067aef0-7e36-4c3d-add9-351980790c62;137433148;191;10;74167705;2025-09-29;2019-11-27;2025-09-29;0;0
74167709;174918050;dfa07af9-f68a-4455-beec-00211810724c;689642967;2;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167714;174918057;58c2f955-06f3-45cc-9a7e-1f515731ea11;689642981;38;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74167711;101846247;2612afdf-ad96-4df9-a33c-c9dd2d3b3b78;689642974;14;50;;2025-09-29;2025-09-29;2079-06-06;1;1
74168736;158750310;1dc8a068-3838-41d6-84e4-d3f4579d8150;689645516;25/9а;50;;2025-09-29;2025-09-29;2079-06-06;1;1
74168738;88385648;03fccebd-28ee-4588-b6f8-8d85e8ea9db6;689645520;77в/42;50;;2025-09-29;2025-09-29;2079-06-06;1;1
1624151;86171336;e2ea54ee-b330-429b-b4b0-fdf8baf810ac;127867154;16;10;74168715;2025-09-29;2018-07-31;2025-09-29;0;0
74168717;174919454;c5b0bf42-197a-4c54-988d-6c166e172a52;689645427;16/1;61;0;2025-09-29;2025-09-29;2079-06-06;1;1
74169612;87350044;74cf3832-59e7-421d-9720-5e6cd2fd8436;689648304;56а/101;50;;2025-09-29;2025-09-29;2079-06-06;1;1
2872005;87414132;2dc155d4-8684-4563-a035-ece8a68daee8;129487938;17;10;74169954;2025-09-29;2018-09-11;2025-09-29;0;0
74169956;174921978;097d2745-cb30-48dc-b9b3-fcb5be2c1845;689649345;17б/1;61;0;2025-09-29;2025-09-29;2079-06-06;1;1
74175929;174936567;14b99752-ecb5-4dec-b6b4-f383835b546c;689681092;90;10;0;2025-09-29;2025-09-29;2079-06-06;1;1
74176450;86531035;12bd2b6a-fe19-431a-9330-081b6fa86505;689683951;52/31;50;;2025-09-29;2025-09-29;2079-06-06;1;1
14607062;102217465;35fa9cf5-360a-4b2c-ae14-cf0e2e2b9319;214273718;21;10;74176451;2025-09-29;2021-08-23;2025-09-29;0;0
74176453;174937861;c5d0a051-d904-4ab5-9307-b5e5c9808d0c;689684142;21/2;61;0;2025-09-29;2025-09-29;2079-06-06;1;1
74192890;174964662;08b01869-b3f7-474e-9d61-5d68b7361979;689744924;64/54;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
5784967;90320432;d70e5872-8778-4e1e-8e06-22dcd68d921f;132901793;868;10;74193025;2025-09-30;2018-12-04;2025-09-30;0;0
74193117;174965392;c525dd5d-69d1-4f30-8a35-45611707459b;689746032;11в;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195443;174968893;db818544-b1f1-426f-b491-25fcbbcf3f9b;689755423;27;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74198762;89446122;04b92128-f29c-4bd4-b05b-3f5f55c9ef00;689788230;60а/32;50;;2025-10-01;2025-10-01;2079-06-06;1;1
74198769;174975579;198457f3-334c-4627-9620-4756b48799ea;689788288;37/13;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74198768;174975577;3870c178-7861-49be-a8ec-0a71e609c3b7;689788261;1д/6;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74199636;174977314;846e87c6-2166-45d4-ad16-1dbc39510bf8;689791626;21а;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
66926847;89665631;22162a93-1b00-411e-8dd9-ea6397c76205;508156195;7г;20;74202883;2025-10-01;2023-08-18;2025-10-01;0;0
74202884;174983590;19d04f6e-af6b-4639-8cf4-6d8544e20215;689803610;7д/1;61;0;2025-10-01;2025-10-01;2079-06-06;1;1
74202913;88442478;78ff5074-0c75-48c6-bbd8-34de05a86e30;689803702;21;30;0;2025-10-01;2025-10-01;2079-06-06;1;0
