ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
226175741;157606270;1459036;489410231;92;0;0;0;1363;0;0;247030768;2025-09-29;2022-12-22;2025-09-29;0;1461214.1459036.157606270
247030571;174917864;1463403;689642679;92;0;0;0;0;384;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1463403.174917864
247030569;174917862;1459119;689642674;92;0;0;16;0;29;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1462419.1459119.174917862
247030575;174917868;1459249;689642699;92;0;0;0;0;55;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1459249.174917868
247030581;174917873;1459552;689642717;92;0;0;0;2378;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1459552.174917873
85868035;94484203;1461813;137433148;92;;;;;;0;247030665;2025-09-29;2019-11-27;2025-09-29;0;1461214.1461813.94484203
119088890;101356618;1461813;194294100;92;0;0;0;1828;0;0;247030684;2025-09-29;2021-05-27;2025-09-29;0;1461214.1461813.101356618
85862762;59490156;1461813;88854752;92;;;;;;0;247030681;2025-09-29;2019-11-27;2025-09-29;0;1461214.1461813.59490156
119089000;101356727;1461813;194294241;92;0;0;0;1828;0;0;247030683;2025-09-29;2021-05-27;2025-09-29;0;1461214.1461813.101356727
247030765;174918050;1454996;689642967;92;0;0;0;0;532;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1454996.174918050
247030766;86334248;159072756;689642970;92;0;0;0;1363;3116;84607803;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1459036.159072756.86334248
119698115;101846247;1458606;196514931;92;0;0;0;1355;0;0;247030770;2025-09-29;2021-07-13;2025-09-29;0;1461214.1458606.101846247
247030772;174918054;1456707;689642976;92;0;0;0;1355;1684;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1458606.1456707.174918054
86293040;86171336;1463379;127867154;92;;;;;;0;0;2025-09-29;2018-07-31;2079-06-06;0;1461214.1463379.86171336
247032175;174919454;1463379;689645427;92;0;0;0;0;382;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1463379.174919454
247032219;174919498;1463379;689645473;92;0;0;0;0;382;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1463379.174919498
227953122;158750310;1456137;501460473;92;0;0;0;1969;0;0;247032260;2025-09-29;2023-05-02;2025-09-29;0;1461214.1456137.158750310
247032261;174919539;1460171;689645518;92;0;0;0;1969;1991;0;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1456137.1460171.174919539
247032263;88385648;105095187;689645520;92;0;0;0;1423;2815;85069481;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1461020.105095187.88385648
247032265;101436715;105095187;689645522;92;0;0;0;1423;2815;119211323;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1461020.105095187.101436715
247034135;87350044;105096887;689648304;92;0;0;0;2420;2835;84946412;0;2025-09-29;2025-09-29;2079-06-06;1;1461214.1460043.105096887.87350044
86232794;87414132;1454249;129487938;92;;;;;;0;0;2025-09-29;2018-09-11;2079-06-06;0;1461214.1462968.1454249.87414132
