CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689640343;174389763;02fe18af-2412-4ec1-9741-006299cdb276;24;27402576;2025-09-29
689640345;174389771;a40b5b48-f191-442b-b1c9-4d90c89df130;24;27402576;2025-09-29
689640347;174389776;bf2e462d-3618-416e-8582-9dade731944b;24;27402576;2025-09-29
689640349;174389778;5634c96a-4786-4fda-9912-458aa9de0133;24;27402576;2025-09-29
689640351;174389786;03ee775f-86b3-4dbe-8d1e-ae55487fcb2c;24;27402576;2025-09-29
689640353;174389788;bb5b9c9c-393c-4af9-ae86-e404fe577ea3;24;27402576;2025-09-29
689640355;174389790;d90a92fd-533a-4225-a764-25b72d25cb53;24;27402576;2025-09-29
689640357;174389792;14f9a50b-378a-4188-81a1-e0be30c863f3;24;27402576;2025-09-29
689640359;174389794;05693af2-d370-4f75-bc60-8fd954e6d2c4;24;27402576;2025-09-29
689640361;174389796;add0ad01-e2c1-4bea-8b11-2dfd80549bed;24;27402576;2025-09-29
689640363;174389824;7ea8472b-aa5b-4b9c-8e34-916b02afbd9f;24;27402576;2025-09-29
689640365;174389830;dee4780a-eced-430c-b1ea-c3aa7fea374e;24;27402576;2025-09-29
689640367;174389832;6005778f-cd87-4540-8863-92e74f475c1c;24;27402576;2025-09-29
689640369;174389834;465fe9b6-8f75-45f6-9e0a-48c86e533e82;24;27402576;2025-09-29
689640371;174389836;79ce72be-69fc-42d1-ac11-2778aa1f8770;24;27402576;2025-09-29
689640373;174389838;db72db99-62e8-4674-a2ef-f76d3c245733;24;27402576;2025-09-29
689640375;174389840;c89186e3-3f9e-4795-9799-be90881beac4;24;27402576;2025-09-29
689640377;174389842;1423160b-8cd3-48b8-a0cf-b115c2686974;24;27402576;2025-09-29
689640379;174389844;e7dc5d00-b2bd-4f97-b5fc-d432a6c21543;24;27402576;2025-09-29
689640381;174389846;20dea081-755e-49e0-932a-fe579c87ad69;24;27402576;2025-09-29
689640383;174389851;618f4688-b99b-42a8-9c95-280683d82c3f;24;27402576;2025-09-29
689640385;174389853;844c78df-b31e-456b-9e0f-b17b6eaa0995;24;27402576;2025-09-29
689640387;174389855;d484f1a4-0189-4222-9dbd-3f3909b8c20b;24;27402576;2025-09-29
689640389;174389864;74876b09-e65a-40f7-bd1c-bd9d3b2ef5f3;24;27402576;2025-09-29
689640391;174389866;d1e046dc-97eb-4fce-a54f-219bf8c18d05;24;27402576;2025-09-29
689640393;174389868;a1406dc5-d06e-4729-b292-ddf2cb8c30c5;24;27402576;2025-09-29
689640395;174389871;81d562b6-a03d-41f2-aab1-483e6f9812b3;24;27402576;2025-09-29
689640397;174389873;75289f7d-c251-4d5e-8fdc-cf4cdc281dcd;24;27402576;2025-09-29
689640399;174389875;b9e4089a-d75b-4fa2-acb6-d4bbf5898b79;24;27402576;2025-09-29
689640401;174389877;02acc4d2-aed0-4796-82f6-b5012cf73f44;24;27402576;2025-09-29
689640403;174389879;816c7413-5025-4d41-b089-2c4368bd8c15;24;27402576;2025-09-29
689640405;174389881;08fc8b36-e25d-4579-8a11-c22a827401d7;24;27402576;2025-09-29
689640407;174389883;c74523eb-9505-4432-b68b-bf3c8ce35373;24;27402576;2025-09-29
689640409;174389764;4bf7a9e2-9825-49df-b9bc-06cd3685e987;24;27402576;2025-09-29
689640411;174389766;7ef3ae33-95ec-4bc5-9f22-7d5975255135;24;27402576;2025-09-29
689640413;174389768;1f7e89f4-e059-46e6-951d-47d284a82f91;24;27402576;2025-09-29
689640415;174389773;6fee50d8-f417-4421-8e3a-138aa7a0b342;24;27402576;2025-09-29
689640417;174389775;75d7e5e8-08d6-4bcf-9441-c4cf3347585b;24;27402576;2025-09-29
689640419;174389781;660a57bd-4774-4af7-8288-4a8194024d88;24;27402576;2025-09-29
689640421;174389783;78fc73c6-5a58-418a-9229-aed5383eaffd;24;27402576;2025-09-29
689640423;174389785;47fe0cec-9659-4cd4-a808-2ccceb3fd1bf;24;27402576;2025-09-29
689640425;174389799;62425a51-93ff-46b6-a214-6356478a9fe5;24;27402576;2025-09-29
689640427;174389801;e4dbee11-4fcb-4f18-b5c1-c58d7067d1ea;24;27402576;2025-09-29
689640429;174389803;5ddf24a8-6710-4538-bb97-4f23071475d1;24;27402576;2025-09-29
689640431;174389805;5db1997b-eb7d-4bb5-8bde-16b4dffa731b;24;27402576;2025-09-29
689640433;174389807;062d9437-69ab-442d-bf5a-552dfcca2adc;24;27402576;2025-09-29
689640435;174389809;5caf2457-d147-48d2-9dfc-a4e03631142d;24;27402576;2025-09-29
689640437;174389811;2a1b6df5-f2ff-4f57-8c87-31b78fbac0af;24;27402576;2025-09-29
689640439;174389813;5963f66a-d52c-427b-9da2-3cab08abcbbb;24;27402576;2025-09-29
689640441;174389815;248a04bf-53ef-47ca-9c11-fae501141db5;24;27402576;2025-09-29
689640443;174389817;0015f65d-aed3-430c-9903-96a49fdfe44e;24;27402576;2025-09-29
