OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
28611549;32351ace-3256-4f3d-b95b-0caa2c83a4ad;689701194;0;10;2012-02-20;2025-09-30
79265078;72b94b70-2aa1-49c6-8160-68ffbd7da38f;689701192;0;10;2012-02-21;2025-09-30
36697242;ebb9c794-c921-48a7-8255-74e5bf91333a;689622864;0;11;2018-10-01;2025-09-29
37020666;d080e6ac-c8e7-45de-b9ec-88ad30933694;689622882;0;10;2019-07-10;2025-09-29
42361379;950e9441-ee18-45f0-bd4b-e031bad84bfb;689701117;0;11;2018-10-24;2025-09-30
47912298;95b3bd53-c14b-48e5-aa59-85adfef6be3f;689701197;0;10;2018-03-29;2025-09-30
52755271;61ce8c82-f477-489a-864e-d858eaf813ce;689622877;0;11;2018-10-23;2025-09-29
83094740;83085fc4-041c-459e-9ae7-19d827bbb2b2;689701378;1;10;2012-02-19;2025-09-30
28612933;b3f30c8e-5737-4db3-a69a-b38ea4807c3c;689701108;0;11;2018-10-02;2025-09-30
29398187;278c2727-939a-49c5-8625-68992056e56d;689623213;1;11;2018-04-28;2025-09-29
36705242;ad5c65c5-5232-41b6-a1e7-fcf3db542a3b;689622874;0;11;2018-08-31;2025-09-29
75269653;32a8c4fa-9cd4-4dc6-b4ab-216b6f91c907;689701191;0;11;2018-10-23;2025-09-30
79265740;269ec9f7-a309-4411-83d9-bdec21d3a90e;689701104;0;11;2018-12-04;2025-09-30
63745411;467b5552-81de-4081-81fc-c6cf596c977e;689622883;0;10;2012-02-19;2025-09-29
71947202;1395338b-cfc3-492f-8f50-5d79e8074f94;689630486;1;11;2018-04-25;2025-09-29
71950130;0289eaef-8f34-4c4f-9632-c3d0a1f94422;689629492;1;11;2018-04-24;2025-09-29
72059854;b7eeffff-221b-4c4e-9666-567a68c0cf95;689629448;1;11;2018-07-19;2025-09-29
72069951;3b534522-6fec-4a71-91e3-7fd0fc6bb4e9;689629471;1;11;2018-07-19;2025-09-29
52777743;dbb67c2a-209d-43dc-9e14-89fdc7934dd8;689701850;0;10;2012-02-20;2025-09-30
81295027;3ba59413-d21a-4ba1-b963-afafe245913e;689701790;1;11;2018-04-18;2025-09-30
31775169;358a32e0-d456-4402-b844-ed2742b1be6d;689623208;0;10;2012-02-19;2025-09-29
57475809;fb62c041-af52-45b0-8cba-d221fe4c498b;689777386;1;10;2012-02-10;2025-10-01
174908899;7c71394a-526b-492e-8239-6086660dc6ea;689622880;1;10;2025-09-29;2025-09-29
174908901;8c91a2a9-7722-4159-a19e-49d8e2cc7a81;689622888;1;9;2025-09-29;2025-09-29
174909143;90e12992-f594-4e4a-8302-19f50c4f4ac3;689623209;1;10;2025-09-29;2025-09-29
72086059;e30e579f-1b3a-425d-a7d9-ea5b042e7c59;689629450;1;11;2018-07-10;2025-09-29
72028500;f111daaa-8ef6-46c3-8e38-f38bd7c2f5e8;689629455;1;11;2018-07-10;2025-09-29
72013100;5ff4fbd9-00b5-42dc-9b49-dbb5a9808862;689629456;1;11;2018-04-24;2025-09-29
72008713;7a5436ce-8482-4d75-bcfd-f9b4f625031d;689629461;1;11;2018-07-10;2025-09-29
72008832;bd05035d-f48c-4d49-b027-fa6316deb001;689629463;1;11;2018-07-10;2025-09-29
72008920;ccd3aa92-2118-4927-97d9-5ed16e5ac0fa;689629464;1;11;2018-07-10;2025-09-29
72070479;a3282070-a7da-42da-a0a0-7dfed01d5444;689629474;1;11;2018-07-19;2025-09-29
72070289;78c7ee34-493a-447a-98cc-10ff963d5252;689629473;1;11;2018-07-19;2025-09-29
72064507;1f7f0a0c-c778-409b-8e6e-eb4c0ba01089;689629477;1;11;2018-07-19;2025-09-29
72065365;289d53ec-e579-4b4e-8513-3a8231ee0ad0;689629478;1;11;2018-07-19;2025-09-29
72016899;2bec5980-06e6-4321-be8d-0e21ca289a57;689629482;1;11;2018-07-19;2025-09-29
72016914;31b7fdf2-d0e1-4714-88fd-fee96511887f;689629483;1;11;2018-07-19;2025-09-29
71988909;91118cc7-9dae-4fad-ba99-5e99ad30c67a;689629491;1;11;2018-07-19;2025-09-29
71997313;4afdbd3f-7a77-4164-af9c-691a2692367b;689629494;1;11;2018-07-19;2025-09-29
71947276;48f78eeb-c7a9-4a33-8845-91fd3adbf251;689630500;1;11;2018-04-25;2025-09-29
71948736;21583ff9-b452-4681-8d26-b1f06b749031;689630512;1;11;2018-04-25;2025-09-29
47913322;65dc3e88-7c80-4650-a881-9b18550f3058;689701114;0;11;2018-12-03;2025-09-30
72801508;183a1976-2775-40da-89e2-3621f14081de;689701106;0;11;2018-12-25;2025-09-30
