CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689637217;174915270;f0ad7c45-2107-4fa5-a7e9-7cdd84e30dab;10;27408754;2025-09-29
689653347;174924705;0fd55134-2842-4f7a-98dc-537092c0d6f7;10;27411397;2025-09-29
689653375;174924726;0b4d7f81-abf5-492d-9ae8-c521e2b9bb7a;10;27411397;2025-09-29
689683314;174937511;d1833da3-4b50-49d7-b754-16a023a9a468;10;27415296;2025-09-29
689697546;174944105;6fef391b-6694-4c55-8bd3-22c1044a8366;10;27417682;2025-09-29
689699937;174944883;307213ab-2ac0-43bb-8fbd-eb9b987b384a;10;27417958;2025-09-29
689751999;174967407;b75be871-0eeb-47e1-8e85-b0ff6bd2c8a8;10;27427820;2025-09-30
689756793;55525175;72a415a1-c3d1-491f-aa0f-2ce72fcede05;20;27429002;2025-09-30
689757367;55534365;3d554e5d-1652-4ad1-a149-2d445dbe28ab;20;27429133;2025-09-30
689758245;55538326;9439edca-31d4-484d-b14b-6945d53d5eec;20;27429218;2025-09-30
689759081;55472849;0738b6fd-7dd7-4523-b7f5-a8fbff245306;20;27429376;2025-09-30
689738883;55517092;7e0ec5d6-3733-4b1c-9f4b-4f9f6209abf8;20;27424926;2025-09-30
689738899;55526757;72bb4446-dca5-4be1-9991-0721477054f8;20;27424931;2025-09-30
689801636;55448543;439e9c22-031b-4b15-a80d-2144b1e0198b;20;27434352;2025-10-01
689803802;55545456;8b83b054-1ede-46fe-9a5d-caa685340978;20;27434767;2025-10-01
689804645;55446581;63513ab1-e85d-4b27-8469-fc9a5f69ddfd;20;27434859;2025-10-01
689805061;55531757;42492865-75e8-4127-8a6b-008592b02f3f;20;27434918;2025-10-01
689825613;174993006;a6a117c9-b35f-4ebb-81e7-1f8676780d45;10;27438510;2025-10-01
689819654;174991761;868026d6-5074-4e70-95e8-ac9cba3906e5;10;27437944;2025-10-01
