OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
35393919;6b5a93ba-ee74-4f0b-bd80-11ea0a200439;689796645;0;10;2018-07-04;2025-10-01
160337089;4b0bc294-87f3-46d3-aee5-740604532d96;689782733;1;11;2023-09-14;2025-10-01
29720521;cd145d6e-ab62-4711-ba73-0f1ba4f229f0;689624636;1;11;2019-07-19;2025-09-29
23779337;cab3ff64-c8da-4ff0-ad93-5dbd051a047c;689779085;1;10;2019-04-17;2025-10-01
37201441;88513819-a36d-4411-bd2c-f0fe7974b2ec;689635326;1;10;2019-05-28;2025-09-29
47788186;ecd8b6dc-49b7-4701-9abf-bea5b5b96d39;689644449;0;10;2019-07-10;2025-09-29
51455759;766a09d7-d770-4d44-8b09-5c1a2fe9507b;689710412;1;10;2017-12-18;2025-09-30
34924173;e6763e14-bf6e-44ab-bbc8-6a2c70f25397;689665922;1;10;2019-12-14;2025-09-29
58782018;9e947737-8800-4e21-a298-8d7fee51d443;689705680;1;10;2019-09-25;2025-09-30
174070637;c76df485-2f02-4f0d-9bec-a1fca46d389a;689623778;1;9;2025-08-18;2025-09-29
60956067;a789a6dd-189e-4fa8-a312-9ebd04d9d4d3;689622932;0;10;2017-12-18;2025-09-29
44905713;5e959fa8-849c-48fd-b5fc-d2e744572507;689664436;1;11;2017-02-22;2025-09-29
166975081;60266fa0-90a8-41a5-a538-3d814a0b312d;689710330;1;9;2024-11-01;2025-09-30
50402778;76ec9b26-68a2-44db-95a0-0e0fc5a2d532;689628362;1;10;2019-02-01;2025-09-29
11044532;a81d283a-cc99-4954-977d-63346260b88f;689626433;1;10;2019-02-01;2025-09-29
61024859;40924f4d-2a76-428e-9638-d84451810ef3;689628309;1;11;2019-07-19;2025-09-29
97569353;344b0268-e59b-4a3d-8b8e-ac5dc63c75d1;689781706;1;11;2020-07-20;2025-10-01
57694209;df6fa70e-9940-4c4f-8e57-bb9aa23a7014;689628324;1;11;2019-07-19;2025-09-29
78331725;000098eb-2649-42cc-b295-f71a086c4982;689783654;0;10;2017-12-18;2025-10-01
73868434;de1a753f-cd99-472b-b0bb-a0e9ac2bbdb0;689701898;1;10;2014-12-29;2025-09-30
58768966;4dca3abd-36b4-48eb-92ca-69d147b14ac7;689705679;1;10;2019-09-25;2025-09-30
6247013;0b14da73-b082-4ad8-bf13-2d7bc93a5014;689701992;1;10;2018-08-28;2025-09-30
78363275;ae48c465-001c-4226-9872-25e4c0f8dc30;689783655;0;10;2017-12-17;2025-10-01
78381593;abd28370-6e0a-47b0-8835-586054a796ad;689783657;0;10;2017-12-18;2025-10-01
35454232;48c76ae2-7849-41d1-80d8-72d9890b055e;689796567;0;10;2017-12-18;2025-10-01
51008160;ddc75c63-3d9e-4bc0-9133-0268afbf0f2f;689779082;1;10;2012-01-29;2025-10-01
165995136;e787c215-c5c0-4a3a-8768-3d8e4086286a;689623832;1;9;2024-10-08;2025-09-29
166662897;0d4a5c0c-b69b-4c26-8ff3-1f4c43ddc22a;689710289;1;9;2024-10-24;2025-09-30
166662904;2203536b-a4d4-4e69-aa9a-9179a19df676;689710290;1;9;2024-10-24;2025-09-30
165458488;c716357d-38fe-48ca-94c5-1c76c90b9ddc;689637562;1;9;2024-09-20;2025-09-29
35654601;2377196f-c613-4f8d-b459-e0a0f3740ecf;689628469;1;10;2019-07-19;2025-09-29
78379387;3ed5daca-8181-4982-90c7-4f0495dea4d6;689783656;0;10;2017-12-18;2025-10-01
37522662;1d012b6c-8177-4e3d-a577-0473dbeed290;689787243;1;11;2018-08-30;2025-10-01
59122059;5617bca9-6767-4a06-a0ec-da06292bdbed;689622934;0;10;2017-12-18;2025-09-29
174908932;c5a987af-ceb0-4bf8-b164-63551d800e5c;689622920;1;9;2025-09-29;2025-09-29
