ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189325;174916865;45a909c6-ff2b-4516-ad3e-61beef4000f5;689639696;Полевой;пер.;8;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
52189909;174975417;6ee49e8c-47fd-4e0d-af2b-d73da5d7cdef;689787692;Закульта;тер.;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
52189912;174976224;40f9c716-77ea-4109-8e3d-e76cfb72a940;689789314;Улирта;тер.;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
