ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
67130073;1264641;1253106;3461248;69;0;1;0;0;724;0;0;2025-09-30;1900-01-01;2079-06-06;0;1252720.1253106.1264641
239745314;169194249;1268071;613456204;69;1;0;430;0;17;0;0;2025-09-30;2024-12-26;2079-06-06;0;1252720.1262412.1267339.1268071.169194249
247033465;174920612;1281643;689647314;69;0;21;0;0;226;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1279809.1281643.174920612
247033459;174920606;1262143;689647308;69;0;9;272;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1253389.1262143.174920606
247033469;174920616;1320230;689647318;69;0;21;0;0;285;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1279809.1320230.174920616
247028323;174915629;1261348;689637793;69;0;4;0;0;198;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1252772.1261348.174915629
247030219;174917513;1278786;689641673;69;0;21;112;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1279809.1278786.174917513
247030203;174917497;1318131;689641656;69;0;21;25;0;22;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1279809.1273251.1318131.174917497
247030218;174917512;1288551;689641672;69;0;21;11;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1279809.1288551.174917512
247030224;174917518;1282863;689641678;69;0;21;85;0;6;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1279809.1276208.1282863.174917518
247058329;174944677;1265925;689699543;69;0;24;0;0;12;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1290163.1265925.174944677
247058338;174944686;1265925;689699558;69;0;24;0;0;12;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1290163.1265925.174944686
247037823;174924946;174541733;689654047;69;14;0;0;127;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1281628.174541733.174924946
247037822;174924945;1290346;689654036;69;0;5;439;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1252965.1290346.174924945
247037827;174924950;58999892;689654078;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174924950
247037828;174924951;58999892;689654079;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174924951
247037830;174924953;58999892;689654082;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174924953
247037832;174924955;58999892;689654084;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174924955
247037834;174924957;58999892;689654087;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174924957
247037846;174924969;59002153;689654112;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.59002153.174924969
247037850;174924973;1266692;689654119;69;0;24;0;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1290163.1266692.174924973
247037918;174925041;58999892;689654208;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174925041
247037920;174925043;58999892;689654210;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174925043
247037931;174925054;59002032;689654221;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.59002032.174925054
247037933;174925056;58999892;689654224;69;3;2;0;0;43;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1261645.58999892.174925056
247037953;174925076;1268824;689654244;69;3;2;0;0;78;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1268824.174925076
247037962;174925085;1278496;689654254;69;3;2;0;0;105;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1278496.174925085
247037960;174925083;1268263;689654251;69;3;2;0;0;93;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1269200.1269303.1268263.174925083
247038017;174925140;29003946;689654317;69;0;1;0;0;72;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1267728.1265207.29003946.174925140
247038477;174925600;1271596;689654978;69;15;0;6;0;6;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1280494.1269268.1271596.174925600
247038551;174925674;1276504;689655099;69;0;5;0;451;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1252965.1276504.174925674
247038552;174925675;1276504;689655100;69;0;5;0;451;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1252965.1276504.174925675
247058414;174944737;1265925;689699638;69;0;24;0;0;12;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1290163.1265925.174944737
247039727;174926840;1272126;689661797;69;0;25;193;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1267253.1272126.174926840
247039729;174926842;1272678;689661801;69;0;25;218;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1267253.1266100.1272678.174926842
247039753;174926866;1272792;689661962;69;0;25;237;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1267253.1272792.174926866
247040789;174927902;1273193;689663478;69;0;25;0;0;13;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1267253.1273193.174927902
247041055;174928168;1270449;689663767;69;0;23;0;0;109;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1275294.1270449.174928168
247042378;174929061;104198718;689666877;69;1;0;540;0;22;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1262948.104198718.174929061
247042585;174929267;1268297;689667210;69;0;7;0;0;34;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1253166.1268297.174929267
247043575;174930240;1265063;689669055;69;1;0;161;0;7;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1266043.1265063.174930240
247043662;174930324;1264803;689669321;69;1;0;15;0;20;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1267768.1264803.174930324
247045680;174932309;1263877;689673039;69;1;0;313;0;18;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1258875.1263877.174932309
247046488;174933117;1274186;689674341;69;0;29;33;0;3;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1274101.1272170.1274186.174933117
232232791;40966343;1267438;588251763;69;11;2;0;0;93;232135358;0;2025-09-29;2024-01-25;2079-06-06;0;1252720.1271041.1271626.1267438.40966343
247046947;174933572;1267465;689675121;69;1;0;154;0;28;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1264818.1267465.174933572
247047061;174933686;1263836;689675286;69;1;0;154;0;42;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1264818.1263836.174933686
247050489;174937081;96370237;689682592;69;1;0;230;0;34;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1259501.96370237.174937081
247050491;174937083;96370237;689682594;69;1;0;230;0;34;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1259501.96370237.174937083
247050596;174937187;1268071;689682729;69;1;0;430;0;17;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1267339.1268071.174937187
247050621;174937212;158544904;689682809;69;1;0;0;75;267;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1265357.158544904.174937212
247050662;174937253;158544904;689682889;69;1;0;0;75;267;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1265357.158544904.174937253
247050761;174937350;1267138;689683048;69;1;0;430;0;13;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1267339.1267138.174937350
247050772;174937359;1261161;689683084;69;1;0;190;0;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1261161.174937359
247050946;174937530;1265764;689683358;69;1;0;438;0;8;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1266433.1265764.174937530
247051053;174937635;168525125;689683487;69;1;0;332;0;2;0;0;2025-09-29;2025-09-29;2079-06-06;1;1252720.1262412.1262635.168525125.174937635
