ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
64754723;35379054;bcc6cce6-163d-4f74-954d-91bdd0734d48;53769982;6;2;20;21025454;129167522;2025-09-29;2017-01-01;2025-09-29;0;0
129166081;174915629;7f372a73-67dc-41ed-90f1-94b51d02bb2b;689637793;18а;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129166519;174917497;7704b38b-dcf9-4a39-a3bd-a39e07f4442e;689641656;62а;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129167522;35379054;bcc6cce6-163d-4f74-954d-91bdd0734d48;689647297;6;2;30;64754723;0;2025-09-29;2025-09-29;2079-06-06;1;0
129167534;174920608;7c2edd24-3490-4e64-aa3c-b1440a1a65a0;689647310;7а;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169043;174924949;1030120f-777b-4f89-b835-ee8787b7cc31;689654074;6в;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169077;174925076;8a7e8cfd-36d0-4a23-ace8-63f6703b68d8;689654244;71а;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169081;174925085;65a17b5e-85d3-4859-bd3e-7881a0346d40;689654254;43б;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169079;174925081;0f8b9dd5-2958-4333-a89b-fc5e9cc3ab97;689654249;7б;5;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169116;174925600;fe4c3489-4ff6-4048-825f-b08c37f4df8d;689654978;93;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169118;174925674;1eb549a5-21b2-49c7-8d42-557513b3663e;689655099;115;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129169919;174927898;8f29a71c-aced-4e8a-95eb-229023fedba7;689663474;10;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129170321;174929221;c34886be-ecae-4d0c-8ea5-e3ff4345340a;689667142;4;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129170671;174930240;96c9c83f-ebbc-4355-a1c9-00b0cc897878;689669055;28;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129171139;174932275;fc179685-db02-4f0b-8a05-958439e88322;689672980;49;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129171354;40966343;17558aff-b67e-42a4-8831-6fdd39062e43;689674472;3;8;30;24473255;0;2025-09-29;2025-09-29;2079-06-06;1;0
129171507;174933627;021f7f21-8cb9-4bc9-9fef-9998fdbcf433;689675196;9;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129171496;174933572;f3b36c0d-63b0-472d-9eff-e3bfc803f645;689675121;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172967;174937208;f040542a-3e48-436a-b356-f207f830fd52;689682800;3;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172987;174937350;683c7938-3f56-4ca3-86bc-96c2a3ab66ea;689683048;11;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129172975;174937253;f281d902-aa85-4791-b2c2-a70785009767;689682889;1;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173005;174937530;3c51d0bb-8643-47f4-8031-9554ab0aec68;689683358;30;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173015;174937639;8569eeef-14c9-42ff-a5ed-e04acf95007b;689683511;30;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173740;174939660;16801e9f-d74f-4034-b10c-6f3ea5b828ce;689688896;6;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129177608;174952068;3df62b89-41b2-458c-ae07-f46739701d12;689716402;13;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129178699;174954760;19b8fa46-de6d-41ce-b87d-ef6f297dfc44;689722092;6;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129179377;174956985;beb03426-acb4-4bb1-a2fc-78effa3d35bb;689726562;11;5;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129179411;174957416;06f951ad-c3af-48f6-9382-a66515a45a32;689728119;23;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
17391404;29334502;92af5c84-705e-4382-ae6e-b760c5d76f24;45020225;40/31;2;10;0;129179454;2025-09-30;1900-01-01;2025-09-30;0;0
129179682;174958279;b3811d12-7ac4-4188-a5cc-45d7b6d0abaf;689730572;2б;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129179684;174958289;e8a266bd-15c6-4593-9bb7-da22418cfd61;689730582;66;5;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
35312772;58945520;0535d514-e648-45b8-aa12-f802a32a40e4;88082089;31/40;2;10;0;129182698;2025-09-30;1900-01-01;2025-09-30;0;0
129183545;174969640;35ab0bab-752e-4891-867c-ce39351a6b1e;689756792;9/1;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129183902;174970682;1acd2c87-0085-4285-8dcc-0e28804822ad;689777153;134;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129183912;174970710;d221c173-4be7-445d-a279-e358987c83a6;689777213;69Б;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129186192;174978439;37027ff2-70fe-43fe-b3a3-d0418b5d9348;689793139;5;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129187391;174981769;9a5ca72a-5ca7-4e33-8e0c-050c4e05d271;689800333;35а;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129187394;174981773;c127f2e0-3d35-4ced-b519-7ec1ee0682f7;689800337;1б;5;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129187427;174982040;8f0ee47e-0733-4e2e-b578-7cda968e9eaa;689800741;24;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
71921522;36707290;55fa9c6c-f03a-449a-8df8-f343b4aec92d;228413314;39;2;50;21864687;129187447;2025-10-01;2021-11-22;2025-10-01;0;0
129187608;174982370;b09e4e22-1e60-4b2b-8a2b-4e80ac413194;689801245;148;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129188216;64160363;d3930384-0e13-4d09-9b3b-5929aa202966;689803597;7;2;30;66368114;0;2025-10-01;2025-10-01;2079-06-06;1;0
129188331;174983922;d651e493-a562-41a8-8b88-4f737c9978fd;689805041;31;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129188352;174983963;953b653f-07db-43cc-b328-a8882ed5c0fd;689805345;23/6;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129188358;174983970;b9d270bf-bbe4-45e3-8e10-c1517e0bcf5e;689805365;117;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
129188560;174984901;5ab5dd8b-8af2-4e5e-89b0-1fd883296a24;689806972;8б;2;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
