ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189635;174954065;22f3cd98-6daa-4891-803b-8bc0abcb00f8;689720762;Артыша Монгуша;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
52189920;174976245;7662b97a-999b-4b87-a9ca-da570eb9d7af;689789577;Галины Сагаандай;ул.;8;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
