ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;ROOMTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
50687796;174982659;4681cfb9-8af1-4862-96d1-e87c13ac01db;689801759;1;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
50687801;174982688;10063f87-818c-45a3-800e-7521303f6b17;689801799;3;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
