ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27406721;О присвоении адреса объекту  недвижимости;2025-09-26;1-1-2-25-1214;15;2;2025-09-29;КОМИТЕТ ПО АРХИТЕКТУРЕ И ГРАДОСТРОИТЕЛЬСТВУ АДМИНИСТРАЦИИ Г. УЛАН-УДЭ;2025-09-29
27406715;О присвоении адреса объекту  недвижимости;2025-09-26;1-1-1-25-1213;15;2;2025-09-29;КОМИТЕТ ПО АРХИТЕКТУРЕ И ГРАДОСТРОИТЕЛЬСТВУ АДМИНИСТРАЦИИ Г. УЛАН-УДЭ;2025-09-29
27406844;О присвоении адреса объекту  недвижимости;2025-09-26;2-1-2-25-1217;15;2;2025-09-29;КОМИТЕТ ПО АРХИТЕКТУРЕ И ГРАДОСТРОИТЕЛЬСТВУ АДМИНИСТРАЦИИ Г. УЛАН-УДЭ;2025-09-29
27406847;О присвоении адреса объекту  недвижимости;2025-09-26;2-1-1-25-1219;15;2;2025-09-29;КОМИТЕТ ПО АРХИТЕКТУРЕ И ГРАДОСТРОИТЕЛЬСТВУ АДМИНИСТРАЦИИ Г. УЛАН-УДЭ;2025-09-29
27406864;О присвоении адреса;2025-09-26;26;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""ДАЛАХАЙ""";2025-09-29
27406988;О присвоении адреса;2025-09-29;464;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""НИЖНЕИВОЛГИНСКОЕ"" ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27406987;Постановление о присвоении адреса;2025-09-29;51;21;2;2025-09-29;"МЕСТНАЯ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""ХУЖИРЫ""";2025-09-29
27406996;О присвоении адреса;2025-09-29;465;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""НИЖНЕИВОЛГИНСКОЕ"" ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27407001;О присвоении адреса;2025-09-29;465;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""НИЖНЕИВОЛГИНСКОЕ"" ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27407012;О присвоении адреса;2025-09-29;466;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""НИЖНЕИВОЛГИНСКОЕ"" ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27407148;О присвоении адреса;2025-09-25;300;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""СОТНИКОВСКОЕ""ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27407166;О присвоении адреса;2025-09-29;20;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ-СЕЛЬСКОГО ПОСЕЛЕНИЯ ""МАЛОКУНАЛЕЙСКОЕ"" БИЧУРСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27407332;О присвоении адреса;2025-09-29;468;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""НИЖНЕИВОЛГИНСКОЕ"" ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
27407357;О присвоении адреса;2025-09-29;467;21;2;2025-09-29;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""НИЖНЕИВОЛГИНСКОЕ"" ИВОЛГИНСКОГО РАЙОНА РЕСПУБЛИКИ БУРЯТИЯ";2025-09-29
