ID;NAME;DATE;NUMBER;TYPE;KIND;UPDATEDATE;ORGNAME;ACCDATE
27409883;"О присвоении нового адреса земельному участку и индивидуальному жилому дому, расположенному на земельном участке: Ставропольский край, Изобильненский район, п. Новоизобильный, ул. Школьная, 19 ""А""";2025-09-24;1515;21;2;2025-09-29;АДМИНИСТРАЦИЯ ИЗОБИЛЬНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27410340;Об утверждении реестра адресов, выявленных в ходе проведения инвентаризации в соответствии с Постановлением Правительства РФ от 22 мая 2015 года № 492 «О составе сведений об адресах, размещаемых в государственном адресном реестре, порядке межведомственного информационного взаимодействия при ведении государственного адресного реестра, о внесении изменений и признании утратившими силу некоторых актов Правительства Российской Федерации», которые были присвоены до вступления в силу Федерального Закона № 443-ФЗ и отсутствуют в государственном адресном реестре.;2025-09-26;№ 272-р;15;2;2025-09-29;КОЧУБЕЕВСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИЯ КОЧУБЕЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27410560;О присвоении адресов объектам адресации с кадастровыми номерами 26:33:310311:92, 26:33:310311:412, расположенным по адресу: Российская Федерация, Ставропольский край, городской округ город-курорт Пятигорск, город Пятигорск, территория СНТ Меридиан (массив 15), 92;2025-09-24;3471;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ПЯТИГОРСКА;2025-09-29
27411233;Об аннулировании адреса домовладению с местоположением: Российская Федерация, Ставропольский край, Труновский муниципальный округ, село Новая Кугульта;2025-09-26;820-п;21;2;2025-09-29;АДМИНИСТРАЦИЯ ТРУНОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27411418;О принятии и введении в действие Общероссийского классификатора объектов административно-территориального деления ОК 019-95;1995-07-31;413;21;1;2025-09-29;Госстандарт Российской Федерации;2025-09-29
27411654;О присвоении адреса земельному участку, расположенному по адресу: Российская Федерация, Ставропольский край, Предгорный муниципальный округ, поселок Нежинский, гаражно-строительный кооп. Нежинский, земельный участок 215;2025-09-26;2125;15;2;2025-09-29;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27411669;О присвоении адреса земельному участку, расположенному по адресу: Российская Федерация, Ставропольский край, Предгорный муниципальный округ, станица Суворовская, переулок Знаменский, земельный участок 50/3;2025-09-26;2121;15;2;2025-09-29;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27411648;О присвоении адреса жилому дому, расположенному по адресу: Российская Федерация, Ставропольский край, Предгорный муниципальный округ, поселок Пятигорский, улица Матвеева, дом 9;2025-09-26;2127;15;2;2025-09-29;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27411658;О присвоении адреса земельному участку, расположенному по адресу: Российская Федерация, Ставропольский край, Предгорный муниципальный округ, поселок Пятигорский, улица Тюменская, земельный участок 39;2025-09-26;2123;15;2;2025-09-29;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27411712;О присвоении адреса земельному участку, расположенному по адресу: Российская Федерация, Ставропольский край, Предгорный муниципальный округ, станица Суворовская, переулок Знаменский, земельный участок 50/1;2025-09-26;2119;15;2;2025-09-29;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27412044;Об утверждении Единого адресного реестра объектов адресации на территории Российской Федерации, Ставропольского края, городского округа города Ставрополя, города Ставрополя, подлежащих внесению в государственный адресный реестр;2025-08-05;732-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-08-05
27412061;Об утверждении перечня наименований элементов планировочной структуры и элементов улично-дорожной сети в дачных и садоводческих некоммерческих товариществах на территории Российской Федерации, Ставропольского края, городского округа города Ставрополя, города Ставрополя, подлежащих внесению в государственный адресный реестр;2023-11-09;1195-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27412421;Об утверждении Перечня адресов объектов адресации, необходимых изменений и дополнений для внесения сведений в Федеральную информационную адресную систему по результатам инвентаризации объектов адресации;2025-09-26;2128;15;2;2025-09-29;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27413286;О присвоении адреса многоквартирному жилому дому  со встроенными нежилыми помещениями (корпус 1, 1-й этап строительства) по адресу: Российская Федерация. Ставропольский край, городской округ город-курорт Пятигорск, город  Пятигорск, переулок Первомайский, 11;2025-09-25;3495;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГОРОДА ПЯТИГОРСКА;2025-09-29
27413575;О присвоении адреса земельному участку и объекту индивидуального жилищного строительства;2025-08-27;461-А;15;2;2025-09-29;УПРАВЛЕНИЕ АРХИТЕКТУРЫ И ГРАДОСТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ ГОРОДА ЕССЕНТУКИ;2025-09-29
27413996;О присвоении адреса земельному участку (Российская Федерация, Ставропольский край, Георгиевский муниципальный округ, станица Лысогорская, улица Пятигорская, земельный участок 2а);2025-09-26;2713;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГЕОРГИЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27414023;О присвоении адреса земельному участку (Российская Федерация, Ставропольский край, Георгиевский муниципальный округ, станица Лысогорская, улица Пятигорская, 2);2025-09-26;2712;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГЕОРГИЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27414177;О присвоении адреса объектам адресации - земельному участку и жилому дому на территории населенного пункта город Благодарный Благодарненского муниципального округа Ставропольского края;2025-09-12;915;21;2;2025-09-29;АДМИНИСТРАЦИЯ БЛАГОДАРНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27414206;О присвоении адреса объектам адресации - земельному участку и нежилому зданию на территории населенного пункта город Благодарный Благодарненского муниципального округа Ставропольского края;2025-09-12;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ БЛАГОДАРНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27414526;О присвоении адресов земельным участкам, расположенным по улице Анджиевского в селе Стародубском Буденновского муниципального округа Ставропольского края;2025-09-26;2428;21;2;2025-09-29;администрация Буденновского муниципального округа Ставропольского края;2025-09-29
27415571;Об упорядочении адресов на территории Нефтекумского муниципального округа Ставропольского края;2025-09-29;1145;21;2;2025-09-29;АДМИНИСТРАЦИЯ НЕФТЕКУМСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27416593;О присвоении адресов объектам адресации на территории города Невинномысска;2025-09-17;Р-681;15;2;2025-09-29;Комитет по управлению муниципальным имуществом администрации города Невинномысска;2025-09-29
27416823;О присвоении адреса жилому дому (Российская Федерация, Ставропольский край, Георгиевский муниципальный округ, поселок Новый, улица Луговая, дом 70);2025-09-26;2714;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГЕОРГИЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27417081;О присвоении адреса земельному участку и жилому дому (Российская Федерация, Ставропольский край, Георгиевский муниципальный округ, город Георгиевск, улица Советская, 83);2025-09-26;2709;21;2;2025-09-29;АДМИНИСТРАЦИЯ ГЕОРГИЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27417191;О присвоении адреса объектам адресации - земельному участку и нежилому зданию на территории населенного пункта город Благодарный Благодарненского муниципального округа Ставропольского края;2025-09-12;916;21;2;2025-09-29;АДМИНИСТРАЦИЯ БЛАГОДАРНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27417294;О присвоении сооружению адреса: Российская Федерация, Ставропольский  край, г.о. г. Ставрополь, г. Ставрополь, ул. Лермонтова, д. 355, стр. 1;2025-09-29;942-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417320;О присвоении помещениям адресов: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, ул. Октябрьская, д. 184а, помещ. 1, ул. Октябрьская, д. 184а, помещ. 2, ул. Октябрьская, д. 184а, помещ. 3, ул. Октябрьская, д. 184а, помещ. 4;2025-09-29;944-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417359;О присвоении помещению адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, пер. Макарова, д. 28, помещ. 3;2025-09-29;946-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417400;О присвоении зданию адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, пр-д Таврический, д. 1а/1;2025-09-26;931-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417423;О присвоении зданию адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, пр-д 2 Юго-Западный, д. 8а, стр. 1;2025-09-26;932-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417464;Об аннулировании адреса земельного участка и присвоении земельному участку адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, ул. Артиллерийская, з/у 13;2025-09-26;935-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417507;О присвоении зданию адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, ул. Таманская, д. 38, к. 1;2025-09-26;936-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417555;Об аннулировании адреса помещения и присвоении зданию адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, х. Грушевый, ул. Верхняя, д. 3, к. 1;2025-09-26;938-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417586;О присвоении помещению адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, ул. Мимоз, д. 18, помещ. 1;2025-09-26;940-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27417630;О присвоении зданию адреса: Российская Федерация, Ставропольский край, г.о. г. Ставрополь, г. Ставрополь, пр-д Хмельницкого, д. 183, к. 1;2025-09-26;929-А;24;2;2025-09-29;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ ГОРОДА СТАВРОПОЛЯ;2025-09-29
27421164;Об утверждении реестра адресов, выявленных в ходе проведения инвентаризации в соответствии с Постановлением Правительства РФ от 22 мая 2015 года № 492 «О составе сведений об адресах, размещаемых в государственном адресном реестре, порядке межведомственного информационного взаимодействия при ведении государственного адресного реестра, о внесении изменений и признании утратившими силу некоторых актов Правительства Российской Федерации», которые были присвоены до вступления в силу Федерального Закона № 443-ФЗ и отсутствуют в государственном адресном реестре.;2025-09-29;№ 275-р;15;2;2025-09-30;КОЧУБЕЕВСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИЯ КОЧУБЕЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-30
27421291;О присвоении адреса;2025-09-29;957;21;2;2025-09-30;АДМИНИСТРАЦИЯ КУРСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-30
27421401;О присвоении адреса объектам адресации - земельному участку, жилому и нежилому зданию, расположенным на Александрийской территории Благодарненского муниципального округа Ставропольского края;2025-09-18;960;21;2;2025-09-29;АДМИНИСТРАЦИЯ БЛАГОДАРНЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-29
27423158;Об аннулировании и о присвоении адреса земельным участкам с кадастровыми номерами 26:24:040713:442, 26:24:040713:443 и расположенным на них жилым домам;2025-09-26;564;15;2;2025-09-30;УПРАВЛЕНИЕ АРХИТЕКТУРЫ И ГРАДОСТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ МИНЕРАЛОВОДСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-30
27423394;Об утверждении Перечня адресов объектов адресации, необходимых изменений и дополнений для внесения сведений в Федеральную информационную адресную систему по результатам инвентаризации объектов адресации;2025-09-19;2084;15;2;2025-09-30;УПРАВЛЕНИЕ ПО ДЕЛАМ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ПРЕДГОРНОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;2025-09-30
27423495;О присвоении адресов объектам адресации, выявленным в ходе инвентаризации сведений об адресах, содержащихся в государственном адресном реестре;2025-09-29;641;21;2;2025-09-30;Администрация Красногвардейского муниципального округа Ставропольского края;2025-09-30
