ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
74193235;174965595;b0e8a124-6a68-45d1-b355-390ebdf6e927;689746564;152;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193482;174966029;f21da070-002a-4b45-a5f3-c98c8782264a;689748143;124;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193499;174966091;ae7d1c29-c307-4d8a-82f2-40825afeb5f4;689748338;13;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74193608;174966289;76afaae5-efa0-4237-8747-4f061f027c04;689748917;8;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194546;174967701;460e42c2-db8f-49f1-bc68-33920978e35f;689752591;80;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194645;174967827;cf7d3ca0-6617-4164-8afc-7b16f5711bce;689752843;265;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194776;174967989;c9c5981c-4701-436e-8d35-d6a4c04a16e4;689753139;284;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74194806;84966088;a6c9146d-92d1-43be-ae1d-31e38059de98;689753234;4А14;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194807;85589048;7c78e477-b164-4132-b01f-af497abd37f4;689753235;Земельный участок 4А6;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194808;86584909;a45e704c-63fe-448c-9186-54bd533d93cd;689753236;4А17;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194809;88461467;359ea60b-9686-4b39-a934-38cfa87f9b8e;689753237;2А11;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194810;88480582;951d35f9-e58a-4f65-a110-09279eaa6f84;689753238;4А12;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194812;101549051;53893e27-b0fb-48c4-9b8a-57cf32482e0a;689753240;42А1;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194813;101563596;05ab0e1a-8b4c-4445-a090-1aca9aac4a55;689753241;38А2;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74194859;174968084;4cf5cb81-6b25-4f88-9ef2-86cc29b67249;689753332;124;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195033;174968339;854d8624-340d-4aef-bf23-5d6b64606a2b;689754320;253;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195041;85566671;7fbcebbb-575a-4a22-a332-766c7c84d46d;689754339;Земельный участок 4А2;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74195043;98406454;389423ac-af1b-49a2-b2ac-d8b6961cee58;689754341;10;30;0;2025-09-30;2025-09-30;2079-06-06;1;0
74195169;174968517;75ae12d7-7cd3-433b-99b9-94b1b7252f74;689754761;189;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195217;174968594;4cb30190-588c-4755-b65f-952fcc4a2a1d;689754884;82;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195499;174968960;69957fc6-b1fc-4b62-9d34-c00932e82791;689755553;140;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195497;174968957;4a4836ee-cf89-4d39-b760-40f7a372e21e;689755550;5в;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195727;174969256;431beaf2-e3a6-412a-b4ff-29c30da1b9e6;689756073;151;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74195893;174969467;fd916d57-2397-47fe-bb93-80de44df229b;689756477;55;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196000;174969591;7cbb8b96-9380-4baf-b68c-3a83348295ef;689756687;11;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196009;174969603;53b0960d-a54b-4944-a3b9-97f347e288d6;689756715;13;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196043;174969639;54658b1f-c2de-4743-b87e-129735118c35;689756788;16;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196046;174969643;64e95bf0-4c2d-4a88-9432-770d9aa510f7;689756804;17;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196333;174970292;ff0a6a71-1544-4dd5-adc4-e3f624b5f546;689758312;25;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196339;174970300;74a51ddf-3fa3-455d-a412-5491b4cb31d4;689758325;23;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196342;174970306;65ec968f-9292-4b37-8602-3407a46ef09b;689758335;30;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196378;174970351;2dff0a05-41e3-4ec0-aa35-22db220845bc;689758504;35;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196270;174970209;3c61ee64-83cd-46f3-a97e-b726238045bd;689758011;24;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196344;174970311;dace5b00-d85a-4104-bc8a-ffad44fadf3b;689758342;31;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196354;174970323;d06eabdf-ec85-4b1f-a19f-f35548a25bf4;689758364;33;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196357;174970328;fbd32a6b-caa8-4b7d-9d10-ad866537c35c;689758374;34;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196383;174970360;9fb575e3-ceff-4b5c-b78f-5ab71a6b052d;689758516;40;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196386;174970367;319ca80e-e12c-4bdd-a399-3632e6cbb02e;689758524;42;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196405;174970398;80a0dbf2-f9a3-4f66-89a8-0f7eefb2f72d;689758604;3;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196410;174970405;69e0c1f7-c231-463d-affa-9333e2b519e0;689758620;50;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196417;174970417;c1cc7736-54e7-412e-933e-100be01e1bc3;689758749;54;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196427;174970444;58887e6b-b020-44c7-bc9b-a15dfc851196;689758913;2;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196431;174970455;7e89cf25-0e77-46ba-b599-b6b5f3049cc6;689759019;61;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196435;174970461;04e05b49-1c1a-43d0-b8ac-aa2bfa87ae3c;689759051;64;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196402;174970393;9bde0968-85c7-466a-ae6f-00fa8f00cb73;689758591;44;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196413;174970410;df71d9a4-3a00-4d88-b876-9bce9b560a11;689758627;52;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196436;174970463;79d8d9f2-c8a0-45ad-bb41-5c91f789655f;689759056;66;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196446;174970485;89404969-3207-45e3-87ec-c066a0983b7a;689759092;70;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196448;174970488;c1b7a59d-ff27-495f-9f3d-68cd6f0d11cd;689759113;73;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196451;174970492;1783b931-c2cb-4875-8b00-7aa8622e08e3;689759122;76;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196455;174970513;adf13732-9882-4cb8-b9d3-eb62ad8ca38a;689776878;85;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196464;174970552;e19a16f2-dace-4069-8e9f-2c0abf5bfcd0;689776995;7;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196481;174970571;d2e576a0-d357-4544-bbe8-ac198a496003;689777015;88;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196490;174970587;e9c1859d-97f3-498a-a0b7-585c0e44f1b0;689777034;78;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196505;174970609;832807bd-d37b-448e-9943-42eb3e86a560;689777067;28;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196510;174970618;40605e54-4de2-4f76-bc05-db3e6bfe1ebb;689777081;93;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196513;174970677;9bb8e24f-26c1-4c5b-90dc-f1d4ec020035;689777142;72;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196517;174970683;3e560c1a-d63a-48f1-b3f8-6d0d4f401c54;689777154;65;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196491;174970589;f918f6b4-8b18-4b42-9158-0a5edeb38d20;689777039;48;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196497;174970599;294d7f6c-7b2d-4b0b-8fd4-eebe89467f37;689777056;21;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196506;174970611;5ceca4e4-01d4-4685-9955-0769d938f62c;689777070;55;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74196515;174970679;4a1f7c17-126f-4f67-9846-4adcdbbce400;689777147;5;10;0;2025-09-30;2025-09-30;2079-06-06;1;1
74202859;174983552;da33c067-7038-4c01-9196-03acd80ceb4b;689803524;8А;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74202860;174983553;59b5efcb-adc9-4ed7-b3fa-9b94105897c8;689803531;1А;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74202936;174983654;28940f73-0bb7-4a65-8fb8-67333dd3b70c;689803751;1225;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74204993;174986782;98d5852c-18e2-4817-84d8-af8d9c55e4db;689810849;184;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74204995;174986784;2f6d67ce-ef97-45e3-8e20-3fdb68872a33;689810851;340;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
74204997;174986786;952d796f-43e3-4db4-95ff-4bda5a895139;689810853;716;10;0;2025-10-01;2025-10-01;2079-06-06;1;1
