CHANGEID;OBJECTID;ADROBJECTID;OPERTYPEID;NDOCID;CHANGEDATE
689635381;158119902;14a6c742-c2b6-4891-959f-2b505cd93dfe;20;23475696;2025-09-29
689635405;160731170;8f027d98-f067-4683-b562-13058bba5a92;20;23475696;2025-09-29
689635440;158691143;da573948-c5aa-4e39-9d05-34c3090ccb58;20;23475696;2025-09-29
689635395;160077863;ae675813-b1a2-48b5-a13f-f418e9fd0096;20;23475696;2025-09-29
689635433;160062882;6d8f2d12-6508-4f50-8a34-e682d578c867;20;23475696;2025-09-29
689635469;158014569;d233e503-cb37-4b6c-9c9e-fcaf789d1464;20;23475696;2025-09-29
689635485;158156139;4a36be64-c335-4b3d-b1b2-260ff6e2af86;20;23475696;2025-09-29
689635463;160063410;a024fc46-fd8d-493f-960f-79ce2fd16fe1;20;23475696;2025-09-29
689635475;159451075;96c215ea-f23e-4500-be2e-9a24e1bef1ae;20;23475696;2025-09-29
689637634;159268939;f13db5f9-d6b7-45c8-a22a-24255a4dd6bf;20;23475696;2025-09-29
689637638;158300538;e1730542-947a-47f5-8bdb-e9529801fe88;20;23475696;2025-09-29
689637637;164253867;cf81ccc8-27f2-49d4-a1de-15cbbf590663;20;23475696;2025-09-29
689677104;174934472;f7055988-4040-4fc8-8e18-e09d1894f2fb;10;24249545;2025-09-29
689677223;174934483;40e2c73e-4dd0-42d6-9de5-fe62f6b55092;10;24249545;2025-09-29
689678139;168661065;8f2ff5e8-a38c-499a-b8f5-c90e9615bfc0;20;27414321;2025-09-29
689678222;174934645;f48b25de-24fd-481d-b317-ff78575e7729;10;27414328;2025-09-29
689678233;174934651;ae85e5ca-3c80-45d8-adbd-3af796fa149a;10;27414331;2025-09-29
689678225;174934647;3a728cd1-f2c8-469d-8597-a4efdf453e90;10;27414331;2025-09-29
689678235;174934652;a68c2bce-93b0-467c-b331-b6d5e9c2e29f;10;27414331;2025-09-29
689678250;174934665;f610e766-48b9-4424-8c3a-5131b30bc1dd;10;27414331;2025-09-29
689678604;174934847;bdd4a814-eff1-450e-8fbe-779c2eea3049;10;27414456;2025-09-29
689678619;174934854;19e58cfd-df3f-487c-bd24-be2ad81ed372;10;27414459;2025-09-29
689678618;174934853;06059f88-2283-43ce-92b2-2db26c515cab;10;27414459;2025-09-29
689678660;162874457;4a0f17ab-ce02-406f-8828-f1a349116082;20;23475696;2025-09-29
689681598;174936640;4cfe957d-d6ca-41a7-8306-ee9025d7d13e;10;27414328;2025-09-29
689681587;174936639;c461daf6-8b13-453b-ab3e-8a430314223a;10;27414328;2025-09-29
689681947;156378113;f1f1948e-534e-4fcd-8b4a-ee04749fc19a;20;23475696;2025-09-29
689681965;158238568;1b731aeb-e65e-4fc2-b102-3097f150e667;20;23475696;2025-09-29
689682038;163663767;a67520b4-0feb-4058-8713-a06d9cd7ca9f;20;23475696;2025-09-29
689682070;159514502;21c16e15-3ccd-4994-b3a8-cf7224bee9c1;20;23475696;2025-09-29
689682071;160062624;7844006c-618e-437b-b23f-36624876bcf6;20;23475696;2025-09-29
689682109;163370814;37df70e2-b49f-456f-b4f1-b3dae4045b47;20;23475696;2025-09-29
689733103;160114350;c4df9f6c-3dfc-42b0-b0a5-9b1ab7c1b73c;20;23475696;2025-09-30
689733113;163271846;ef01aab9-c7a7-4e10-9016-627aa2e3f477;20;23475696;2025-09-30
689733111;162097300;120525f5-a46b-4168-b5bc-ca35b1b29bc0;20;23475696;2025-09-30
689733134;159159663;5fe751e5-3652-47f3-be04-e7fb5ec92516;20;23475696;2025-09-30
689733150;160089097;ece14b23-1c53-40f5-a718-a897761c00ae;20;23475696;2025-09-30
689733142;165295586;f9ea459a-15df-4342-9c7f-6432244d8837;20;23475696;2025-09-30
689707801;158354526;1936908a-e5a6-44bd-8e7e-e173c125fd88;20;24249545;2025-09-30
689710726;160256287;181b1c02-e726-4dc6-b811-2727ffc08ec0;20;23475696;2025-09-30
689710719;160234890;0d40cbc2-c389-41ab-b650-6003efd55562;20;23475696;2025-09-30
689710728;160244343;e93a555d-653d-450a-9e1c-23f32eb904b4;20;23475696;2025-09-30
689710757;164274112;0e6406fa-1a93-4fe7-9c3d-90b9d721c2a8;20;23475696;2025-09-30
689710755;171532514;949d101d-18db-4d51-94eb-0e8fdfe178ad;20;23475696;2025-09-30
689710767;164593517;7263061b-4d00-476e-95c4-4a817023bffc;20;23475696;2025-09-30
689714016;165895273;d2771c79-dcf7-44b1-88f5-73880471d735;20;23475696;2025-09-30
689714333;156379175;5bffabf0-2bb6-44fe-bc92-e008ce0f2d3b;20;23475696;2025-09-30
689713925;160101969;8aeca429-4cc7-4552-913e-b12ca13d178d;20;23475696;2025-09-30
689714287;156380661;297e28dc-eb5a-4c25-b926-8356017bc91f;20;23475696;2025-09-30
689741510;162979610;6d82f28a-3118-4c84-9d5f-5cd2dbdedfbc;20;23475696;2025-09-30
689741519;164618797;e5082151-398e-4953-840f-86098fb89896;20;23475696;2025-09-30
689741514;160083189;cc14ee44-0fdc-4bb5-b47d-9f0d95b16956;20;23475696;2025-09-30
689743929;159099320;d858727c-5487-438a-b904-9ccea63b4163;20;24249545;2025-09-30
689743932;156373329;690afaf3-4896-4bd9-b4bf-872f2a231829;20;24249545;2025-09-30
689743936;156378900;efa8fcc8-329e-40eb-ac63-968ee3ef2a6a;20;24249545;2025-09-30
689743940;156365263;66057f29-ab0c-4554-8902-9bcbd1bf0a1c;20;24249545;2025-09-30
689743944;156363367;99f70908-d009-4f0d-a968-66324e200528;20;24249545;2025-09-30
689743956;169667983;1a93dfe1-a210-458d-84ff-293751bdc089;20;24249545;2025-09-30
689743967;156364007;d342fce7-7f52-4d88-bdb2-98015580ef93;20;24249545;2025-09-30
689743931;156370811;c6c02c55-40e0-4a7e-9a4a-b264bf4eea86;20;24249545;2025-09-30
689743941;156355424;00c74dbc-40f7-4741-80a6-4f0d77e2d3f9;20;24249545;2025-09-30
689743959;156372079;661f21bb-42f7-410c-b377-74694e94b852;20;24249545;2025-09-30
689743974;156382717;26a2ca11-f966-42ab-8725-cc5b05de2cbb;20;24249545;2025-09-30
689743986;166006681;3e0868cc-07b6-4932-937d-a89c8de8820c;20;23475696;2025-09-30
689744010;158224277;4e954d6c-db40-4fd3-84a2-775798f94401;20;23475696;2025-09-30
689744029;164119008;39a03503-f0c3-4b0e-89dc-e241867afd54;20;23475696;2025-09-30
689744008;159514712;fceb9d69-d052-4b88-bcdd-01da9546354c;20;23475696;2025-09-30
689744016;160642691;8b1ee904-a51c-4184-bda6-63a2deaa8952;20;23475696;2025-09-30
