ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;ROOMTYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
27604;6696935;c1b99d88-a32b-4c65-8359-0b67ea72ac36;11682161;2;1;10;0;50687807;2025-10-01;2013-12-05;2025-10-01;0;0
50687816;174988457;a14b7b44-f61a-4014-9efb-ff5f9785d334;689813231;2;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
50687818;174988461;90b0d68c-70df-487a-ba00-8906fffc221d;689813241;1/2;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
50687807;6696935;c1b99d88-a32b-4c65-8359-0b67ea72ac36;689806549;2;1;30;27604;0;2025-10-01;2025-10-01;2079-06-06;1;0
