ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
52189850;174967698;24253b0a-386a-4c98-8a48-4d35b62cd5d1;689752579;Дорожная;ул.;8;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
