ID;OBJECTID;OBJECTGUID;CHANGEID;HOUSENUM;HOUSETYPE;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
57061917;55413277;50365922-2127-4eea-863c-31885cd35f8f;82886495;7;2;20;33116103;129190092;2025-10-01;2015-10-25;2025-10-01;0;0
58357316;4654678;627aa7e7-9a7a-446a-b74b-40eab3bea1ed;8674222;33А;2;20;1902626;129171033;2025-09-29;2019-09-25;2025-09-29;0;0
60508177;17763211;80d92a12-3cdf-4833-86d8-95a716a1f066;28026984;13;2;20;10207368;129171090;2025-09-29;2019-09-25;2025-09-29;0;0
64447641;83232296;b86e5228-b7ef-4898-8518-4e3f9f510aa4;123639090;5г;2;20;50373308;129171077;2025-09-29;2019-09-25;2025-09-29;0;0
65161591;61427440;c2864b1c-2ad7-411f-8568-34898c29bab5;91724398;73;2;20;36871215;129170695;2025-09-29;2019-09-25;2025-09-29;0;0
68230071;78845170;ede191e1-6754-40bc-95b7-56f79f0aafd8;117195223;19а;2;20;47630264;129170704;2025-09-29;2014-01-10;2025-09-29;0;0
42029702;69682785;e0eab879-5b0f-4272-a135-1a074e649b4a;103852821;20;2;10;0;129190461;2025-10-01;2018-09-28;2025-10-01;0;0
56168892;81926665;439af7f7-cf77-415a-b5b5-bfa63f2242dc;121741514;11;2;20;49591993;129171142;2025-09-29;2019-09-25;2025-09-29;0;0
129168047;4162520;bcde1226-a4b4-40ea-9051-a95544fd207c;689649840;1;2;30;64760825;0;2025-09-29;2025-09-29;2079-06-06;1;0
129170704;78845170;ede191e1-6754-40bc-95b7-56f79f0aafd8;689669359;19а;2;30;68230071;0;2025-09-29;2025-09-29;2079-06-06;1;0
129171090;17763211;80d92a12-3cdf-4833-86d8-95a716a1f066;689672753;13;2;30;60508177;0;2025-09-29;2025-09-29;2079-06-06;1;0
61878033;70390021;942ff8bf-1654-4cfd-80af-5a55d172e071;104886962;3;2;20;42465191;129171027;2025-09-29;2019-09-25;2025-09-29;0;0
129171076;17739868;5189ec46-90a3-4700-95c5-4e99bd901fa6;689672452;2;2;30;57156314;0;2025-09-29;2025-09-29;2079-06-06;1;0
129172202;3024775;0eabfa29-9242-4050-af60-8dc22589a828;689679056;11;2;30;52421391;0;2025-09-29;2025-09-29;2079-06-06;1;0
129173363;174938490;4edf395b-3184-4c42-82f8-ca08f4fc572e;689686850;6а;2;10;0;0;2025-09-29;2025-09-29;2079-06-06;1;1
129173721;63802422;6a394697-251f-475d-871e-0b8eda5ca8e9;689688701;14;2;30;58905861;0;2025-09-29;2025-09-29;2079-06-06;1;0
129177279;174950607;7cd02ad8-3bfc-4192-9b65-ca3c8e0ca714;689711173;21;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129179848;174958799;28ee4367-97ac-4c87-9a58-20f795ba9e35;689732745;15/1;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129183484;174969349;258cd00f-3026-4296-908b-3d780dccf2c7;689756310;19;2;10;0;0;2025-09-30;2025-09-30;2079-06-06;1;1
129186848;45192376;044d04ec-d13e-49b9-b406-9cc5c3f56482;689797233;23;2;30;51685731;0;2025-10-01;2025-10-01;2079-06-06;1;0
