ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
118538383;78899084;1432137;191254773;89;0;5;0;127;0;83722614;0;2025-09-30;2021-04-08;2079-06-06;0;1438885.1435284.1432137.78899084
83205136;12456947;12456482;20106167;89;;;;;;0;0;2025-10-01;2004-12-29;2079-06-06;0;1438885.1434453.1431383.1437260.12456482.12456947
84494003;16079743;1443543;25545565;89;;;;;;0;0;2025-09-29;2012-03-31;2079-06-06;0;1438885.1439094.1443543.16079743
247024401;174911724;1432401;689628797;89;0;7;0;83;479;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1439337.1434150.1432401.174911724
247025940;174913258;105585659;689633033;89;4;0;0;69;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.105585659.174913258
247025942;174913260;105585659;689633035;89;4;0;0;69;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.105585659.174913260
247025929;174913247;1428315;689633000;89;0;1;0;133;224;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1439094.1437664.1428315.174913247
247025931;174913249;103212493;689633006;89;4;0;0;59;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.103212493.174913249
247025933;174913251;103212493;689633008;89;4;0;0;59;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.103212493.174913251
247025935;174913253;103212493;689633010;89;4;0;0;59;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.103212493.174913253
247025937;174913255;103212493;689633012;89;4;0;0;59;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.103212493.174913255
247025939;174913257;103212493;689633014;89;4;0;0;59;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1434453.103212493.174913257
247026021;174913338;103802367;689633142;89;5;0;2;14;0;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1437598.1437868.103802367.174913338
247026022;174913339;1449240;689633145;89;0;3;0;0;69;0;0;2025-09-29;2025-09-29;2079-06-06;1;1438885.1438932.1449240.174913339
