ID;OBJECTID;OBJECTGUID;CHANGEID;NUMBER;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
51117584;174977674;f698d770-e729-40fd-9167-d0ab79211a9a;689792111;100;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117586;174977676;26b7e6f9-d592-417a-a50c-4cedb8215a39;689792113;98;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117588;174977678;e25cc25c-a870-4386-87c4-bd8661785f3a;689792115;96;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117590;174977680;d86aca8b-2e01-42a6-bfa1-27e27aa37dc6;689792117;94;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117592;174977682;c857177c-ff47-495c-acf3-ef3b0861f2dc;689792119;92;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117594;174977684;52bb39d3-da85-45af-a248-f91fa6befc24;689792121;73;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117596;174977686;e6eb0dec-5b90-452e-9ba6-99a5dbb371e0;689792123;55;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117598;174977688;4369cca5-2b28-4f07-bab0-4e300bb44918;689792125;24;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117600;174977690;62a53872-adbe-4899-b253-b19128f96a39;689792127;22;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117602;174977692;fd7b2e94-a929-43d8-b7e7-95e0cc90f9c8;689792129;15;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117604;174977694;58f37a83-d331-4ae5-abf2-ffdcd1dd99af;689792131;13;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117606;174977696;077cf9ec-271c-49d8-b3b5-37dc42049c96;689792133;11;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117608;174977698;fe48c21b-1431-4a1c-8329-f35ea120f83a;689792135;9;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117610;174977700;d1b3a7b7-08f9-44a5-a124-494964d2777a;689792137;7;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117612;174977702;2ce31214-bad4-46c5-bb6a-e449f96e9642;689792139;5;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117614;174977704;7d2ff55c-eefd-4b9b-8fc0-d3a42376878a;689792141;3;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117616;174977706;92090e16-48fb-4950-84a9-158b6b32820a;689792143;1;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117618;174977708;7e9a2fa9-6ae1-4212-a6be-8abf5f4ab231;689792145;50;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117620;174977710;0314b505-8588-4791-9757-8cf15d8348c9;689792147;26;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117622;174977712;87dc615f-8650-4620-900d-9e8bf9061e5a;689792149;21;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117624;174977714;e84a3153-1944-4c46-9176-6c09aa66256e;689792151;19;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117626;174977716;16a814e3-4196-432f-97f5-215e369681df;689792153;17;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117628;174977718;c8ded14f-decf-4591-87a2-a8c7c9b03087;689792155;88;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
51117630;174977720;5407089d-fc87-45ab-9b6f-74157afb221b;689792157;86;10;0;0;2025-10-01;2025-10-01;2079-06-06;1;1
