ID;OBJECTID;PARENTOBJID;CHANGEID;REGIONCODE;AREACODE;CITYCODE;PLACECODE;PLANCODE;STREETCODE;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTIVE;PATH
243674730;171739074;171562121;644487188;6;2;5;8;0;1;0;247075412;2025-09-30;2025-04-16;2025-09-30;0;103401.103914.104069.104497.171562121.171739074
118771788;101078796;107693;192543968;6;2;1;6;0;9;0;247073066;2025-09-30;2021-04-26;2025-09-30;0;103401.103914.103943.107193.107693.101078796
1031963;100394;103456;278096;6;0;3;0;0;20;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.100394
1032254;100715;103456;278799;6;0;3;0;0;25;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.100715
1032506;101158;103456;279755;6;0;3;0;0;244;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.101158
1033584;101778;103456;281264;6;0;3;0;0;56;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.101778
1033912;101947;103456;281654;6;0;3;0;0;245;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.101947
1034027;102548;103456;283036;6;0;3;0;0;17;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.102548
1034209;102034;103456;281847;6;0;3;0;0;243;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.102034
1034853;102933;103456;283893;6;0;3;0;0;14;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.102933
1034882;103424;103456;284913;6;0;3;0;0;240;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.103424
1035100;103421;103456;284908;6;0;3;0;0;246;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.103421
1298798;103936;103456;285868;6;0;3;0;0;13;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.103936
1298927;104105;103456;286150;6;0;3;0;0;26;0;0;2025-10-01;1900-01-01;2079-06-06;0;103401.103456.104105
2071549;103976;103914;285943;6;2;2;0;0;0;0;0;2025-09-30;2009-02-23;2079-06-06;0;103401.103914.103976
2077773;67981242;104756;101341185;6;;;;;;0;247071793;2025-09-30;2017-02-27;2025-09-30;0;103401.103914.104005.104756.67981242
2080211;104069;103914;286093;6;2;5;0;0;0;0;0;2025-09-30;2009-02-23;2079-06-06;0;103401.103914.104069
2080567;105043;104069;287871;6;2;5;9;0;0;0;247076145;2025-09-30;2009-02-23;2025-09-30;0;103401.103914.104069.105043
2080623;89611105;105043;132101975;6;;;;;;0;247076147;2025-09-30;2019-11-22;2025-09-30;0;103401.103914.104069.105043.89611105
2080542;104830;104069;287485;6;2;5;19;0;0;0;247076163;2025-09-30;2018-02-12;2025-09-30;0;103401.103914.104069.104830
2086128;106870;104069;291106;6;2;5;20;0;0;0;247076052;2025-09-30;2018-02-28;2025-09-30;0;103401.103914.104069.106870
226283490;157677887;107388;491464109;6;2;1;3;0;1;0;247072604;2025-09-30;2023-01-09;2025-09-30;0;103401.103914.103943.106374.107388.157677887
234324872;164095782;107357;597597471;6;2;1;6;0;2;0;247073100;2025-09-30;2024-07-02;2025-09-30;0;103401.103914.103943.107193.107357.164095782
237520575;167020342;107542;606040330;6;2;1;6;0;5;0;247073105;2025-09-30;2024-11-01;2025-09-30;0;103401.103914.103943.107193.107542.167020342
237587806;167086289;107785;606178622;6;2;1;5;0;1;0;247073253;2025-09-30;2024-11-05;2025-09-30;0;103401.103914.103943.105778.107785.167086289
243461803;171562121;104497;644085039;6;2;5;8;0;1;0;247075411;2025-09-30;2025-04-09;2025-09-30;0;103401.103914.104069.104497.171562121
244734840;172761505;107542;647385067;6;2;1;6;0;5;0;247073065;2025-09-30;2025-06-09;2025-09-30;0;103401.103914.103943.107193.107542.172761505
2079213;106814;104029;290979;6;2;4;6;0;0;0;247058311;2025-09-29;2017-02-27;2025-09-29;0;103401.103914.104029.106814
