ID;OBJECTID;OBJECTGUID;CHANGEID;NAME;TYPENAME;LEVEL;OPERTYPEID;PREVID;NEXTID;UPDATEDATE;STARTDATE;ENDDATE;ISACTUAL;ISACTIVE
126175;105070;2e71342d-00c3-4284-8dd6-58079215cddf;287915;Эрзи;с;6;1;0;52189704;2025-09-30;1900-01-01;2025-09-30;0;0
128537;106917;9df9bd2e-420a-4515-bb21-13c9413d8d61;291130;Ляжги;с;6;1;0;52189706;2025-09-30;1900-01-01;2025-09-30;0;0
128706;107050;79564bd9-61fe-494d-818f-cff8fea1a576;291348;Морчи;с;6;1;0;52189708;2025-09-30;1900-01-01;2025-09-30;0;0
127397;106016;68835180-454e-4078-8873-8b377766533d;289616;Мецхал;с;6;1;0;52189707;2025-09-30;1900-01-01;2025-09-30;0;0
124938;104122;1e33f61d-5df4-46d1-ba24-5e74500084e4;286189;Фалхан;с;6;1;0;52189709;2025-09-30;1900-01-01;2025-09-30;0;0
127848;106374;456e0173-f688-4a60-be4f-aef7ab056fed;290239;Армхи;с;6;1;0;52189710;2025-09-30;1900-01-01;2025-09-30;0;0
124982;104159;646bcdbd-4efc-4b8d-a716-ec39a9170737;286238;Горбани;с;6;1;0;52189711;2025-09-30;1900-01-01;2025-09-30;0;0
128894;107193;b280ae0a-a2e3-4186-9c60-fb97adde3859;291591;Джейрах;с;6;1;0;52189712;2025-09-30;1900-01-01;2025-09-30;0;0
125391;104475;dae03f15-ec37-4ee8-932c-0d0c53de11f9;286794;Пхьмат;с;6;1;0;52189713;2025-09-30;1900-01-01;2025-09-30;0;0
127100;105778;2fd8b619-e5be-4733-94c5-386a611858f5;289210;Тамариани;с;6;1;0;52189714;2025-09-30;1900-01-01;2025-09-30;0;0
128243;106688;9d843a55-814f-4753-aee3-9a78ed2c5ab7;290763;Фуртоуг;с;6;1;0;52189715;2025-09-30;1900-01-01;2025-09-30;0;0
126576;105373;bac35335-0647-49b3-b651-f9693edf6131;288481;Ангенты;с;6;1;0;52189716;2025-09-30;1900-01-01;2025-09-30;0;0
128679;107025;a4100a1c-8692-4cf7-b028-1c3c148fc087;291312;Анты;с;6;1;0;52189717;2025-09-30;1900-01-01;2025-09-30;0;0
126062;104984;c0acdc97-ec23-429f-afe0-02b57a547359;287745;Барах;с;6;1;0;52189718;2025-09-30;1900-01-01;2025-09-30;0;0
125180;104309;056549b6-3764-4512-bfb7-c5b4254f7972;286504;Бархане;с;6;1;0;52189719;2025-09-30;1900-01-01;2025-09-30;0;0
127679;106239;89b82998-b847-4961-b0c5-364440cf333c;290008;Бийсар;с;6;1;0;52189721;2025-09-30;1900-01-01;2025-09-30;0;0
126669;105446;7562b55d-f2c4-40e2-88c7-ed9621809b37;288611;Бирги;с;6;1;0;52189722;2025-09-30;1900-01-01;2025-09-30;0;0
127500;106092;f70925be-40cb-4203-aa9d-06ef82c21532;289763;Бишт;с;6;1;0;52189723;2025-09-30;1900-01-01;2025-09-30;0;0
125571;104610;9b108aa6-00ac-4589-9c74-20bb915ec220;287054;Вовнушке;с;6;1;0;52189724;2025-09-30;1900-01-01;2025-09-30;0;0
126278;105147;e2eeec25-5bc9-4851-b723-cd26cf702988;288065;Гадаборш;с;6;1;0;52189725;2025-09-30;1900-01-01;2025-09-30;0;0
128212;106666;2485f2ee-4b2c-4bfd-81d7-93dd4c0934cb;290717;Галошпе;с;6;1;0;52189727;2025-09-30;1900-01-01;2025-09-30;0;0
126626;105412;6aeaceeb-e49c-4f2d-ba97-092c2d52a53a;288550;Ганти;с;6;1;0;52189728;2025-09-30;1900-01-01;2025-09-30;0;0
126779;105527;365a134f-c971-438a-b6b5-3f960e1e4033;288759;Гаппи;с;6;1;0;52189729;2025-09-30;1900-01-01;2025-09-30;0;0
127805;106342;ec7f3987-065e-41c4-98a1-e89fa736b564;290180;Гирети;с;6;1;0;52189730;2025-09-30;1900-01-01;2025-09-30;0;0
127964;106468;2c1b9c28-f974-4b8d-827b-acbb435494a4;290394;Гу;с;6;1;0;52189731;2025-09-30;1900-01-01;2025-09-30;0;0
52189732;106631;d4e8cb52-9a06-48c0-869b-dd720fd39ff7;689734063;Гули;с.;6;50;128171;;2025-09-30;2025-09-30;2079-06-06;1;1
52189734;106784;70860704-d4ff-4b5f-b7b5-f238b48a6db6;689734275;Гянт;с.;6;50;128365;;2025-09-30;2025-09-30;2079-06-06;1;1
52189735;104550;ef10fd14-995d-4537-9bec-84ebedba4e7a;689734345;Дакхала;с.;6;50;125492;;2025-09-30;2025-09-30;2079-06-06;1;1
52189736;106204;57890077-df88-445f-bb2a-8bdbbb71e25e;689734385;Дошалкхе;с.;6;50;127635;;2025-09-30;2025-09-30;2079-06-06;1;1
52189737;106534;f0f70142-74b0-4aae-a032-7852deab42db;689734428;Исконтне;с.;6;50;128066;;2025-09-30;2025-09-30;2079-06-06;1;1
52189738;105486;d0b7cc99-1824-454d-b5e1-747ae0b32309;689734484;Йовли;с.;6;50;126717;;2025-09-30;2025-09-30;2079-06-06;1;1
52189739;104729;18fc26a5-3e2a-4588-96c6-8a10a0047f56;689734538;Каштам;с.;6;50;125718;;2025-09-30;2025-09-30;2079-06-06;1;1
52189740;104801;ca47b8ba-7c0c-44fc-908b-bfe464e7626d;689734586;Кекки;с.;6;50;125818;;2025-09-30;2025-09-30;2079-06-06;1;1
52189744;104705;8d5fc8ce-a3e9-421a-a548-d9311efd5843;689734765;Кели;с.;6;50;125688;;2025-09-30;2025-09-30;2079-06-06;1;1
52189746;105251;e0387523-beba-41ad-ba3a-165be8643cb1;689734939;Керда;с.;6;50;126418;;2025-09-30;2025-09-30;2079-06-06;1;1
52189748;106583;dd6262ce-4d88-4ba8-aacc-a23115a3ae57;689734991;Кий;с.;6;50;128110;;2025-09-30;2025-09-30;2079-06-06;1;1
52189749;105112;0617d266-0c7b-4d2f-a231-adeb3b8907d8;689735025;Койрах;с.;6;50;126230;;2025-09-30;2025-09-30;2079-06-06;1;1
52189750;97642999;34a18328-66d4-4f13-aa12-53c882954d9d;689735098;Кост;с.;6;50;1856261;;2025-09-30;2025-09-30;2079-06-06;1;1
52189751;105917;8b0baafb-d1f7-40c2-a07a-c10301e99ed8;689735286;Кхарт;с.;6;50;127278;;2025-09-30;2025-09-30;2079-06-06;1;1
52189754;105957;c630051c-20c3-486c-94d0-6a3f7d44991b;689735573;Кхяхк;с.;6;50;127325;;2025-09-30;2025-09-30;2079-06-06;1;1
52189755;106274;dbc177cd-cdc1-466c-8633-c201dc026ab0;689735605;Къаьна;с.;6;50;127725;;2025-09-30;2025-09-30;2079-06-06;1;1
52189756;106513;7973fa2d-b964-4832-b97e-fe160c6b731a;689735633;Кязи;с.;6;50;128015;;2025-09-30;2025-09-30;2079-06-06;1;1
52189757;104497;0037ba07-ce11-4137-84d2-406f2271ca45;689736625;Лейми;с.;6;50;125423;;2025-09-30;2025-09-30;2079-06-06;1;1
52189758;107143;8bc99bb2-8f0e-4191-8b40-92343d295ff9;689736881;Лялах;с.;6;50;128829;;2025-09-30;2025-09-30;2079-06-06;1;1
52189759;104437;e6e3d146-dd17-49f4-b253-9ea74c8b1683;689736913;Мелер;с.;6;50;125344;;2025-09-30;2025-09-30;2079-06-06;1;1
52189760;104261;c7ce8add-407e-48d9-8fdb-6663c7ac55e2;689736952;Мусийкъонгийкоте;с.;6;50;125117;;2025-09-30;2025-09-30;2079-06-06;1;1
52189761;97643968;5558335c-e2a9-470d-9a26-c09ff9ef84bd;689736988;Мухали;с.;6;50;1856286;;2025-09-30;2025-09-30;2079-06-06;1;1
52189762;105645;92d59af8-9b0d-4b97-84f2-b7d58523b136;689737041;Мяшхи;с.;6;50;126923;;2025-09-30;2025-09-30;2079-06-06;1;1
52189763;105351;091fb1a6-65d5-4fba-8273-4835eaa1e141;689737064;Ний;с.;6;50;126550;;2025-09-30;2025-09-30;2079-06-06;1;1
52189764;106989;bb87d7b7-ef2a-41ba-970e-95a87dc62b28;689737137;Нийкойте;с.;6;50;128634;;2025-09-30;2025-09-30;2079-06-06;1;1
52189765;105179;23b4ea38-f632-48dc-a70f-382d0496f640;689737235;Нилха;с.;6;50;126319;;2025-09-30;2025-09-30;2079-06-06;1;1
52189766;106736;b2450f94-cffb-449b-9537-2176e0ab6f25;689737268;Някасте;с.;6;50;128299;;2025-09-30;2025-09-30;2079-06-06;1;1
52189768;106438;de218fbb-5468-446c-9ada-75115808af86;689737310;Оздиг;с.;6;50;127929;;2025-09-30;2025-09-30;2079-06-06;1;1
52189769;105714;88d02a7d-b3c4-46a3-9bbf-4692b45a3d7c;689737350;Озиг;с.;6;50;127018;;2025-09-30;2025-09-30;2079-06-06;1;1
52189770;104198;ef8f621e-fae5-4402-8fb6-4a4d6518b3ea;689737378;Пуй;с.;6;50;125032;;2025-09-30;2025-09-30;2079-06-06;1;1
52189771;105743;5e3afee2-1c19-4210-89b3-57604b725104;689737504;Пялинг;с.;6;50;127053;;2025-09-30;2025-09-30;2079-06-06;1;1
52189772;104884;a7edadb6-e4ce-42ec-97d5-7620f9c68e16;689737541;Салги;с.;6;50;125928;;2025-09-30;2025-09-30;2079-06-06;1;1
52189774;104237;2e253cf6-090f-4b48-9f72-a28719b941df;689737588;Таргим;с.;6;50;125083;;2025-09-30;2025-09-30;2079-06-06;1;1
52189775;107221;7c64ae72-cab7-4295-9700-56e65c9e21ce;689737621;Тумаг;с.;6;50;128929;;2025-09-30;2025-09-30;2079-06-06;1;1
52189776;106164;7ce52378-6cb5-49d6-9f51-0484cfbad6f2;689737690;Хайрахе;с.;6;50;127588;;2025-09-30;2025-09-30;2079-06-06;1;1
52189777;104524;e2c60493-c5a3-4cbd-a3d4-73a8eb4de089;689737720;Хамхи;с.;6;50;125459;;2025-09-30;2025-09-30;2079-06-06;1;1
52189779;105015;f5a8210e-d143-4434-919e-c2d792935cb2;689737803;Цоли;с.;6;50;126099;;2025-09-30;2025-09-30;2079-06-06;1;1
52189783;107111;057a9e16-d430-457a-849c-3c272ec8d76a;689737953;Цхийри;с.;6;50;128782;;2025-09-30;2025-09-30;2079-06-06;1;1
52189786;104830;34b17ce9-8d9a-4910-950c-18ee965d615a;689738099;Эйханте;с.;6;50;125863;;2025-09-30;2025-09-30;2079-06-06;1;1
52189778;104652;a6f670c2-30c9-47f0-9cae-6940d702da05;689737737;Хяни;с.;6;50;125626;;2025-09-30;2025-09-30;2079-06-06;1;1
126151;105043;94385322-0c93-4aa6-9bb1-e7fc24e5623d;287871;Эгикхал;с;6;50;126135;52189785;2025-09-30;2009-02-23;2025-09-30;0;0
52189851;103976;a5469a51-2f68-4868-b4f0-f7acb5f00e6a;689752582;Ляжги;с/п;5;30;124758;0;2025-09-30;2025-09-30;2079-06-06;1;0
52189853;104069;ca8bf281-cb0a-4e8d-ba24-1cc029d6d538;689752584;Гули;с/п;5;30;124915;0;2025-09-30;2025-09-30;2079-06-06;1;0
124393;103696;bbf20dcf-2fbb-4e00-b60a-5f75c6cb9409;285441;Центральный округ;тер;6;1;124383;52189895;2025-09-30;1900-01-01;2025-09-30;0;0
52190116;100394;b051124e-87e2-461e-b632-be258a1e484b;689813163;АОЗТ Плиевское;ул;8;30;120452;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190118;100715;dfefe1bd-24bc-4bcf-9dd3-ee6b166b8279;689813165;Ашнурина;ул;8;30;120813;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190120;101158;269ccc3e-6555-4606-a24d-cce3b09d1253;689813167;Рашида;ул;8;30;121330;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190121;101166;89e539b3-9d0b-4891-bbb6-24254f6d7961;689813168;Пролетарская;ул;8;30;121340;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190122;101774;ad75683b-5011-4b5e-8c5c-a0fbeab9bfcb;689813169;Южная;ул;8;30;122064;0;2025-10-01;2025-10-01;2079-06-06;1;0
122068;101778;11e89338-306c-4c53-b4b6-0f54347ecfe5;281264;рынок Восток;ул;8;1;0;52190123;2025-10-01;1900-01-01;2025-10-01;0;0
52190125;101981;e8c359df-07cf-4f56-9fa4-17eadb556fd0;689813172;Санаторная;ул;8;30;122305;0;2025-10-01;2025-10-01;2079-06-06;1;0
122372;102034;101a9157-b401-4ead-8197-eddb136d8453;281847;Рабочая;ул;8;1;0;52190126;2025-10-01;1900-01-01;2025-10-01;0;0
122630;102245;ee809515-71cc-434d-aedd-6d3d09eeafd5;282333;Арсанова;ул;8;1;0;52190127;2025-10-01;1900-01-01;2025-10-01;0;0
52190129;102577;12bd34a2-97af-4932-a365-c65512a9fbde;689813176;Бакинская;ул;8;30;123028;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190131;102990;18081443-1ecf-4c52-a666-a80b7c25373e;689813178;Ахмедова;ул;8;30;123508;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190133;103421;7c59aca1-e2aa-4246-aa2d-47d8d5012822;689813180;Речная;ул;8;30;124041;0;2025-10-01;2025-10-01;2079-06-06;1;0
52190135;103936;eeef38c0-3b5a-4a8a-8dea-2e3b83f9a38a;689813182;Айтматова;ул;8;30;124702;0;2025-10-01;2025-10-01;2079-06-06;1;0
124825;104033;8e57699e-fc1c-44e0-b02b-e6e467584931;286028;СМУ;ул;8;1;0;52190136;2025-10-01;1900-01-01;2025-10-01;0;0
52190138;104168;25a26da3-ed36-4930-b64f-8fb4c5f143c9;689813185;Сагова;ул;8;30;124992;0;2025-10-01;2025-10-01;2079-06-06;1;0
