OBJECTID;OBJECTGUID;CHANGEID;ISACTIVE;LEVELID;CREATEDATE;UPDATEDATE
6513019;77d7ed47-aad6-41df-888c-dd121e7e0403;689701767;1;10;2012-08-30;2025-09-30
28645639;830e38e3-3735-4904-8cc5-0d5a18ed87e2;689623210;1;10;2017-12-17;2025-09-29
30697252;cbe183dd-0f86-4069-8fc4-ac3e99fd2a21;689779631;0;11;2017-02-09;2025-10-01
77587187;b44cc8e9-1a9b-4b58-8d86-e2e4b6c51998;689733779;1;10;2012-02-04;2025-09-30
74635516;dc09434f-26a8-4c2c-af61-cbae94fc6e6b;689708248;0;10;2017-12-18;2025-09-30
41274395;5e273ad0-07b6-4ff4-8dde-778ef841840e;689777713;1;10;2017-12-18;2025-10-01
63225495;514be8e7-f566-4072-9a2e-4e8b2749fe85;689731603;1;10;2011-12-13;2025-09-30
42757471;c2c57dd3-4ffd-449e-bd29-f19156c7b064;689631379;1;10;2019-07-09;2025-09-29
38954463;49e6f2f9-a9e8-4ec2-a76a-d46e75d5017e;689631358;1;10;2011-12-27;2025-09-29
21769377;b04dcbc1-d044-474f-9cfc-6ec673daa2a5;689632757;1;10;2012-02-02;2025-09-29
19459569;48032b88-fff5-46bd-b11d-a6c59bad16f1;689632742;1;10;2012-02-02;2025-09-29
36769492;3667cf2c-538f-41af-bf1f-71e9014cac89;689628472;1;10;2019-07-09;2025-09-29
50168567;01e40f27-02b3-4357-92ff-dc3c9f87ca2e;689777632;1;10;2011-12-02;2025-10-01
4944909;d4a884fb-eb44-4fbb-b55a-646a8aa745b1;689704352;0;10;2017-12-12;2025-09-30
11140757;040f2540-e9fa-47eb-8fcb-e418485aed7a;689701757;1;10;2012-08-30;2025-09-30
54958280;bbf543f0-13d5-4dd2-8c69-bccb6d687e53;689708371;1;11;2017-04-10;2025-09-30
170905627;5dca134a-944d-4487-b01e-30f953723670;689623073;1;9;2025-03-12;2025-09-29
59098019;47980797-d310-46cd-96ff-a9ed51b51762;689623236;1;10;2017-12-18;2025-09-29
63245889;2fe894cc-39b7-4c7e-89bc-5bddc8fca463;689707603;1;10;2017-12-18;2025-09-30
44457513;24d8f86c-c7ee-4385-bd67-4d014cedaca1;689706321;1;10;2011-11-30;2025-09-30
59096857;4d889d69-19d8-4fde-9adf-55a710a3acb8;689623237;1;10;2017-12-18;2025-09-29
54930074;e2f47c70-50d0-4f0d-960e-3acfb7a3ca23;689708362;1;10;2012-08-30;2025-09-30
62938453;b897a987-004b-42b0-8eef-f1b77585edc5;689710425;1;10;2019-07-09;2025-09-30
44539922;18b64536-bc98-45b0-becd-ba267bf3c573;689631366;1;10;2011-12-27;2025-09-29
60493166;f09ddc7b-ad2a-4805-983b-75efa38b555d;689701887;0;10;2016-07-07;2025-09-30
32516924;1e831326-ce05-4812-8234-59d477f18d12;689631387;1;10;2012-01-18;2025-09-29
69620839;163dbe00-fa05-4dad-8a6c-e93fa3b648b6;689701406;1;11;2017-04-10;2025-09-30
70326448;d3d67540-5743-4e2b-977b-4720ff6cbddf;689777728;1;10;2017-12-18;2025-10-01
74276202;df8f26b9-ea0e-4969-a47d-b535447321b8;689777650;0;10;2017-08-02;2025-10-01
18466320;ed0a5540-e612-48a4-b623-7921c1485560;689706319;1;10;2019-07-09;2025-09-30
79594348;2231b198-56ec-4077-9777-5816bccb8a6f;689701771;1;10;2012-08-30;2025-09-30
83105593;ab8a0bba-1050-4d9e-a13d-37c8bf724544;689701789;1;10;2016-08-16;2025-09-30
71275172;eb29935f-c23c-490e-b360-102a6ae36d60;689734335;1;10;2017-12-17;2025-09-30
19417791;79ccc08f-600a-44a8-8902-bf99351ba221;689623261;1;10;2019-07-09;2025-09-29
15067684;e999af0e-3dec-40f5-bccb-7d19d31f3937;689704300;1;10;2017-12-18;2025-09-30
75333641;8fbc2459-17e4-46ed-86cf-4666a652d4a9;689701774;1;10;2015-12-01;2025-09-30
173876278;e7a7af4f-46df-45e8-aee7-5c56fc3c659d;689721142;1;11;2025-08-07;2025-09-30
90638554;651e0d81-7ef0-44c4-9c46-da53f48b5648;689624516;1;9;2019-10-17;2025-09-29
100385438;e67cabc4-081c-447b-86b9-508b78e5452a;689730186;1;9;2021-02-25;2025-09-30
